# 20240809_112059
alpha,Df0Re,Df0Im
0,0.111501,0.0144871
0.01,0.111838,0.0145629
0.02,0.111993,0.0146438
0.03,0.112092,0.0147447
0.04,0.112201,0.0148733
0.05,0.112345,0.0150329
0.06,0.112533,0.0152252
0.07,0.112762,0.0154505
0.08,0.113027,0.0157091
0.09,0.113323,0.0160013
0.1,0.113648,0.0163276
0.11,0.114001,0.0166889
0.12,0.114381,0.0170865
0.13,0.114792,0.0175215
0.14,0.115234,0.0179956
0.15,0.115708,0.0185104
0.16,0.116217,0.0190677
0.17,0.11676,0.0196695
0.18,0.117336,0.0203175
0.19,0.117946,0.021014
0.2,0.118586,0.021761
0.21,0.119256,0.0225608
0.22,0.119953,0.0234159
0.23,0.120675,0.0243287
0.24,0.12142,0.025302
0.25,0.122186,0.0263387
0.26,0.122971,0.0274418
0.27,0.123773,0.0286147
0.28,0.12459,0.0298607
0.29,0.125419,0.0311832
0.3,0.126258,0.0325859
0.31,0.127104,0.0340723
0.32,0.127954,0.0356459
0.33,0.128801,0.0373103
0.34,0.129643,0.0390686
0.35,0.130472,0.040924
0.36,0.131283,0.0428795
0.37,0.132067,0.0449374
0.38,0.132818,0.0471
0.39,0.133527,0.0493689
0.4,0.134185,0.0517455
0.41,0.134782,0.0542305
0.42,0.13531,0.0568243
0.43,0.135759,0.0595264
0.44,0.136119,0.062336
0.45,0.13638,0.0652516
0.46,0.136533,0.0682709
0.47,0.136567,0.071391
0.48,0.136474,0.0746082
0.49,0.136244,0.0779181
0.5,0.135866,0.0813154
0.51,0.135332,0.0847936
0.52,0.134632,0.0883455
0.53,0.133757,0.0919628
0.54,0.132697,0.0956359
0.55,0.131445,0.0993543
0.56,0.12999,0.103106
0.57,0.128327,0.106878
0.58,0.126446,0.110656
0.59,0.124344,0.114426
0.6,0.122013,0.11817
0.61,0.11945,0.121871
0.62,0.116654,0.125513
0.63,0.113622,0.129075
0.64,0.110357,0.13254
0.65,0.10686,0.135888
0.66,0.103137,0.139099
0.67,0.0991933,0.142156
0.68,0.0950383,0.145039
0.69,0.090682,0.14773
0.7,0.0861366,0.15021
0.71,0.0814159,0.152464
0.72,0.0765355,0.154475
0.73,0.0715122,0.156227
0.74,0.0663646,0.157705
0.75,0.0611125,0.158898
0.76,0.0557769,0.159792
0.77,0.0503801,0.160377
0.78,0.0449452,0.160645
0.79,0.0394964,0.160587
0.8,0.0340586,0.1602
0.81,0.0286572,0.159482
0.82,0.023318,0.158431
0.83,0.0180665,0.157053
0.84,0.0129279,0.155353
0.85,0.00792678,0.153342
0.86,0.00308631,0.151032
0.87,-0.00157192,0.14844
0.88,-0.00602831,0.145585
0.89,-0.0102657,0.14249
0.9,-0.0142695,0.139178
0.91,-0.0180282,0.135676
0.92,-0.021533,0.132009
0.93,-0.0247784,0.128207
0.94,-0.0277616,0.124295
0.95,-0.0304825,0.1203
0.96,-0.0329436,0.116247
0.97,-0.0351496,0.112161
0.98,-0.037107,0.108063
0.99,-0.038824,0.103973
1,-0.0403101,0.0999094
1.01,-0.0415762,0.0958891
1.02,-0.042634,0.0919269
1.03,-0.043496,0.0880362
1.04,-0.0441756,0.0842292
1.05,-0.0446867,0.0805167
1.06,-0.0450436,0.0769085
1.07,-0.045261,0.0734128
1.08,-0.0453534,0.0700363
1.09,-0.045335,0.0667844
1.1,-0.0452192,0.0636604
1.11,-0.0450186,0.0606657
1.12,-0.0447441,0.0578
1.13,-0.0444053,0.0550608
1.14,-0.0440101,0.0524445
1.15,-0.043565,0.0499461
1.16,-0.0430752,0.0475599
1.17,-0.0425452,0.0452803
1.18,-0.0419795,0.0431025
1.19,-0.0413828,0.0410223
1.2,-0.040761,0.0390371
1.21,-0.0401209,0.0371455
1.22,-0.0394705,0.0353472
1.23,-0.0388186,0.0336424
1.24,-0.0381738,0.032031
1.25,-0.0375436,0.0305119
1.26,-0.0369334,0.0290823
1.27,-0.0363453,0.027737
1.28,-0.0357777,0.0264686
1.29,-0.0352254,0.025268
1.3,-0.0346807,0.0241251
1.31,-0.034135,0.0230302
1.32,-0.0335811,0.0219759
1.33,-0.0330155,0.0209578
1.34,-0.0324409,0.0199756
1.35,-0.0318661,0.0190328
1.36,-0.0313062,0.0181359
1.37,-0.0307789,0.0172921
1.38,-0.0303014,0.0165073
1.39,-0.0298854,0.0157834
1.4,-0.0295345,0.015118
1.41,-0.0292439,0.0145042
1.42,-0.029005,0.0139341
1.43,-0.0288143,0.0134029
1.44,-0.0286849,0.0129134
1.45,-0.0286558,0.0124792
1.46,-0.0287934,0.0121231
1.47,-0.0291784,0.0118703
1.48,-0.0298784,0.0117363
1.49,-0.0309132,0.0117155
1.5,-0.0322382,0.0117779
1.51,-0.0337796,0.011886
1.52,-0.0355502,0.0120357
1.53,-0.0378273,0.0123084
1.54,-0.0412828,0.0128944
1.55,-0.0468878,0.0140397
1.56,-0.0556727,0.0159589
1.57,-0.0698985,0.0191543
1.58,-0.102226,0.026764
