# epsilon: 0.000160054
# mass: 0.28
alpha,RePhi,ImPhi,ReDPhi,ImDPhi
0.0,0.05715249918652119,0,0.10056889383661004,0
0.015866629563584814,0.05713346023805208,0,0.10110390970275837,0
0.03173325912716963,0.057079224669895755,0,0.101651781894176,0
0.04759988869075445,0.056991444981239536,0,0.1024694522445443,0
0.06346651825433926,0.05686951625487687,0,0.10362589086503637,0
0.07933314781792407,0.05671179705663969,0,0.1051257436748084,0
0.0951997773815089,0.05651618083509411,0,0.10696364879467758,0
0.1110664069450937,0.0562802908105576,0,0.10914253780362826,0
0.12693303650867852,0.05600147094997131,0,0.11167555865223275,0
0.14279966607226333,0.05567665514116333,0,0.11458250873426276,0
0.15866629563584814,0.055302216767213724,0,0.11788567229040135,0
0.17453292519943295,0.05487383942690321,0,0.12160708463365864,0
0.1903995547630178,0.05438641934327006,0,0.12576750798839115,0
0.2062661843266026,0.05383397142026788,0,0.13038686920976553,0
0.2221328138901874,0.05320963672625554,0,0.1354848968938413,0
0.23799944345377222,0.052505630261001156,0,0.14108208142700807,0
0.25386607301735703,0.05171322612268435,0,0.1471999360033697,0
0.26973270258094184,0.050822744967749495,0,0.15386041287731403,0
0.28559933214452665,0.04982354675753594,0,0.16108441681098937,0
0.30146596170811146,0.04870403989308463,0,0.1688894721717646,0
0.3173325912716963,0.047451682662174866,0,0.17728687042538166,0
0.3331992208352811,0.046053107115102,0,0.18627810850193888,0
0.3490658503988659,0.04449421320487976,0,0.19585155097834445,0
0.3649324799624507,0.042760348481494764,0,0.2059791197188388,0
0.3807991095260356,0.0408366144751229,0,0.21661325834925602,0
0.3966657390896204,0.038708205645294286,0,0.22768447290824492,0
0.4125323686532052,0.03636081660711321,0,0.23909942872072062,0
0.42839899821679,0.033781168276524096,0,0.25073948834991583,0
0.4442656277803748,0.03095756278630572,0,0.26245978977186085,0
0.4601322573439596,0.027880494395035284,0,0.27408864714064424,0
0.47599888690754444,0.024543295098369805,0,0.28542730078335005,0
0.49186551647112925,0.02094279988186269,0,0.29625010061713175,0
0.5077321460347141,0.01708001420223588,0,0.30630518471718554,0
0.5235987755982989,0.012960774601121793,0,0.31531638569043474,0
0.5394654051618837,0.008596377526995462,0,0.3229863257245542,0
0.5553320347254685,0.004004166726976172,0,0.3290015957933433,0
0.5711986642890533,-0.0007919736968295971,0,0.33304052816942986,0
0.5870652938526382,-0.005761236868916091,0,0.33478335803783504,0
0.6029319234162229,-0.010865635172047935,0,0.33392487583831976,0
0.6187985529798078,-0.016060081541527858,0,0.33018961154676313,0
0.6346651825433925,-0.021292576347559787,0,0.32334714766960276,0
0.6505318121069774,-0.026504823350899792,0,0.3132279621788598,0
0.6663984416705622,-0.031633138703530905,0,0.2997374607026505,0
0.682265071234147,-0.03660971616962674,0,0.2828674417255755,0
0.6981317007977318,-0.04136421372282203,0,0.2627040571867735,0
0.7139983303613167,-0.045825617223175505,0,0.23943185529411792,0
0.7298649599249014,-0.04992430293468794,0,0.21333390432406346,0
0.7457315894884863,-0.05359425065960107,0,0.18478792831505803,0
0.7615982190520711,-0.05677517657272941,0,0.15425916267271644,0
0.7774648486156559,-0.05941464522024832,0,0.12228924480313023,0
0.7933314781792408,-0.061469951215776863,0,0.08948117559093667,0
0.8091981077428255,-0.06290969267445858,0,0.056479867319389414,0
0.8250647373064104,-0.06371494452955148,0,0.023948128865491743,0
0.8409313668699951,-0.06387995044342439,0,-0.007461385861378747,0
0.85679799643358,-0.0634122620910621,0,-0.037136608304765124,0
0.8726646259971648,-0.06233233226324823,0,-0.06453644919710534,0
0.8885312555607496,-0.06067251955634635,0,-0.0892175207523102,0
0.9043978851243344,-0.0584755923291632,0,-0.11085387146944392,0
0.9202645146879193,-0.055792809921907285,0,-0.12924699149637395,0
0.936131144251504,-0.052681718634535454,0,-0.14432498207174665,0
0.9519977738150889,-0.04920381531130177,0,-0.1561317188184221,0
0.9678644033786736,-0.045422235258214136,0,-0.1648086195452382,0
0.9837310329422585,-0.04139960651989362,0,-0.17057269985744156,0
0.9995976625058433,-0.037196181040396764,0,-0.173694614922944,0
1.0154642920694281,-0.03286831707974137,0,-0.17447938425671516,0
1.0313309216330129,-0.028467350035903623,0,-0.17325085664311252,0
1.0471975511965979,-0.024038858071616247,0,-0.17033931902688862,0
1.0630641807601826,-0.01962230525770483,0,-0.16607061658603678,0
1.0789308103237674,-0.01525102298792017,0,-0.16075519348945702,0
1.0947974398873521,-0.010952481924558869,0,-0.15467641700058896,0
1.110664069450937,-0.00674877814392196,0,-0.1480793459497702,0
1.1265306990145219,-0.002657251932602309,0,-0.14116245047584425,0
1.1423973285781066,0.0013088546537870466,0,-0.13407539606746,0
1.1582639581416914,0.005139788285836248,0,-0.12692493130206278,0
1.1741305877052763,0.008828783842007977,0,-0.1197884022296071,0
1.189997217268861,0.012371684003146234,0,-0.11273118377712829,0
1.2058638468324459,0.01576665534207959,0,-0.1058216380107269,0
1.2217304763960306,0.019013923020540408,0,-0.09913694239348118,0
1.2375971059596156,0.0221154357253095,0,-0.09275579542243828,0
1.2534637355232003,0.02507441052918017,0,-0.08673971334788291,0
1.269330365086785,0.02789479049841578,0,-0.0811112497932772,0
1.28519699465037,0.03058071915694928,0,-0.07584174384190566,0
1.3010636242139548,0.03313617323446512,0,-0.07085984070944706,0
1.3169302537775396,0.03556485500507421,0,-0.06608348513143072,0
1.3327968833411243,0.03787045501240857,0,-0.06146387766404488,0
1.3486635129047093,0.04005689039806172,0,-0.057018507822267965,0
1.364530142468294,0.04212846286872703,0,-0.052828482427508205,0
1.3803967720318788,0.04408965512161906,0,-0.04899205604240583,0
1.3962634015954636,0.04594464076618695,0,-0.04555743681932755,0
1.4121300311590486,0.0476968599022647,0,-0.042486343784812704,0
1.4279966607226333,0.04934906246643713,0,-0.039697628328317386,0
1.443863290286218,0.050903879115915734,0,-0.03718600437896684,0
1.4597299198498028,0.05236432059151438,0,-0.035119339276355944,0
1.4755965494133878,0.053733455995047696,0,-0.033764257132517315,0
1.4914631789769726,0.05501341277630795,0,-0.03319935107670907,0
1.5073298085405573,0.05620516285305827,0,-0.033108225737114624,0
1.5231964381041423,0.057309679955770076,0,-0.03323168608384288,0
1.539063067667727,0.058328217460077485,0,-0.03449889312047698,0
1.5549296972313118,0.05926006215750673,0,-0.039104513694945164,0
1.5707963267948966,0.060102207071314306,0,-0.04989802335294432,0
