# 20240801_100303
alpha,field0Re,field0Im
0,0,0
0.00157237,0.126636,0.00537324
0.00314474,0.25363,0.0103623
0.00471711,0.380832,0.0151298
0.00628947,0.508089,0.0198382
0.00786184,0.635249,0.02465
0.00943421,0.762161,0.0297277
0.0110066,0.888672,0.0352339
0.0125789,1.01463,0.0413311
0.0141513,1.13989,0.0481818
0.0157237,1.26429,0.0559486
0.0172961,1.38812,0.065307
0.0188684,1.51184,0.0768891
0.0204408,1.6353,0.0904442
0.0220132,1.75834,0.105716
0.0235855,1.88081,0.122449
0.0251579,2.00254,0.140387
0.0267303,2.12338,0.159273
0.0283026,2.24318,0.178852
0.029875,2.36177,0.198867
0.0314474,2.47901,0.219063
0.0330197,2.59512,0.239794
0.0345921,2.7107,0.262049
0.0361645,2.82561,0.285708
0.0377368,2.93967,0.310621
0.0393092,3.05272,0.336638
0.0408816,3.1646,0.36361
0.042454,3.27512,0.391385
0.0440263,3.38413,0.419814
0.0455987,3.49145,0.448748
0.0471711,3.59692,0.478036
0.0487434,3.70073,0.507818
0.0503158,3.80368,0.538727
0.0518882,3.90563,0.570688
0.0534605,4.00639,0.603588
0.0550329,4.10577,0.637313
0.0566053,4.20358,0.671747
0.0581776,4.29963,0.706777
0.05975,4.39373,0.742289
0.0613224,4.4857,0.778168
0.0628947,4.57534,0.8143
0.0644671,4.66282,0.850732
0.0660395,4.74921,0.887941
0.0676119,4.83441,0.925877
0.0691842,4.91818,0.964443
0.0707566,5.0003,1.00354
0.072329,5.08053,1.04306
0.0739013,5.15866,1.08291
0.0754737,5.23446,1.12299
0.0770461,5.3077,1.1632
0.0786184,5.37815,1.20344
0.0801908,5.44593,1.24371
0.0817632,5.51258,1.28442
0.0833355,5.57804,1.32554
0.0849079,5.642,1.36696
0.0864803,5.70417,1.40861
0.0880526,5.76424,1.45037
0.089625,5.8219,1.49215
0.0911974,5.87686,1.53386
0.0927698,5.92881,1.5754
0.0943421,5.97745,1.61666
0.0959145,6.02287,1.65763
0.0974869,6.06748,1.69871
0.0990592,6.11137,1.7399
0.100632,6.15401,1.78109
0.102204,6.1949,1.82218
0.103776,6.23353,1.86306
0.105349,6.26941,1.90364
0.106921,6.30201,1.9438
0.108493,6.33083,1.98345
0.110066,6.35538,2.02248
0.111638,6.37548,2.06083
0.113211,6.39451,2.099
0.114783,6.41313,2.13703
0.116355,6.43093,2.17478
0.117928,6.44752,2.21214
0.1195,6.46249,2.24898
0.121072,6.47544,2.28517
0.122645,6.48597,2.3206
0.124217,6.49368,2.35514
0.125789,6.49816,2.38866
0.127362,6.49906,2.42108
0.128934,6.49686,2.45308
0.130507,6.49205,2.48479
0.132079,6.48491,2.51604
0.133651,6.47575,2.54665
0.135224,6.46483,2.57647
0.136796,6.45245,2.6053
0.138368,6.43891,2.63299
0.139941,6.42448,2.65936
0.141513,6.40945,2.68424
0.143086,6.39403,2.70748
0.144658,6.37533,2.73023
0.14623,6.35218,2.75289
0.147803,6.32512,2.77513
0.149375,6.29469,2.79663
0.150947,6.26141,2.81708
0.15252,6.22582,2.83616
0.154092,6.18845,2.85354
0.155665,6.14984,2.86892
0.157237,6.11052,2.88196
0.158809,6.07101,2.89237
0.160382,6.02964,2.90155
0.161954,5.98521,2.91053
0.163526,5.93801,2.91913
0.165099,5.88833,2.92715
0.166671,5.83647,2.93444
0.168243,5.78271,2.9408
0.169816,5.72735,2.94606
0.171388,5.67069,2.95004
0.172961,5.61301,2.95255
0.174533,5.5546,2.95343
0.176105,5.49468,2.95227
0.177678,5.4324,2.94893
0.17925,5.36796,2.94366
0.180822,5.30158,2.93671
0.182395,5.23345,2.92832
0.183967,5.1638,2.91874
0.18554,5.09283,2.90821
0.187112,5.02075,2.89698
0.188684,4.94776,2.88529
0.190257,4.87408,2.87338
0.191829,4.79929,2.86012
0.193401,4.7227,2.84387
0.194974,4.64448,2.82493
0.196546,4.5648,2.80363
0.198118,4.48381,2.7803
0.199691,4.40169,2.75524
0.201263,4.3186,2.72879
0.202836,4.23472,2.70127
0.204408,4.1502,2.673
0.20598,4.06521,2.6443
0.207553,3.97955,2.61466
0.209125,3.89261,2.58268
0.210697,3.80454,2.54852
0.21227,3.71546,2.51238
0.213842,3.62553,2.47447
0.215415,3.53489,2.43497
0.216987,3.44368,2.3941
0.218559,3.35205,2.35205
0.220132,3.26013,2.30902
0.221704,3.16808,2.26522
0.223276,3.07578,2.2204
0.224849,2.98272,2.17359
0.226421,2.88898,2.12488
0.227993,2.79471,2.07443
0.229566,2.70002,2.02239
0.231138,2.60504,1.96891
0.232711,2.50992,1.91416
0.234283,2.41477,1.85829
0.235855,2.31973,1.80145
0.237428,2.22493,1.7438
0.239,2.13032,1.68523
0.240572,2.03542,1.62499
0.242145,1.94027,1.56313
0.243717,1.84502,1.49978
0.24529,1.74978,1.43507
0.246862,1.65467,1.36913
0.248434,1.55982,1.30211
0.250007,1.46535,1.23412
0.251579,1.37138,1.16531
0.253151,1.27803,1.0958
0.254724,1.18531,1.02558
0.256296,1.0927,0.954032
0.257868,1.00026,0.881164
0.259441,0.90809,0.8071
0.261013,0.816316,0.731961
0.262586,0.725059,0.655869
0.264158,0.634438,0.578945
0.26573,0.544572,0.50131
0.267303,0.455583,0.423086
0.268875,0.367588,0.344394
0.270447,0.280619,0.265265
0.27202,0.19414,0.185172
0.273592,0.108142,0.104103
0.275165,0.0227468,0.0221744
0.276737,-0.0619244,-0.0604993
0.278309,-0.14575,-0.143802
0.279882,-0.228608,-0.227617
0.281454,-0.310377,-0.31183
0.283026,-0.390935,-0.396324
0.284599,-0.470161,-0.480983
0.286171,-0.547998,-0.565744
0.287743,-0.625041,-0.651072
0.289316,-0.701362,-0.737012
0.290888,-0.776832,-0.823449
0.292461,-0.851323,-0.910268
0.294033,-0.924706,-0.997355
0.295605,-0.996853,-1.08459
0.297178,-1.06764,-1.17187
0.29875,-1.13693,-1.25907
0.300322,-1.20459,-1.34608
0.301895,-1.27056,-1.4328
0.303467,-1.33549,-1.51969
0.30504,-1.39957,-1.60681
0.306612,-1.46264,-1.69406
0.308184,-1.52457,-1.78132
0.309757,-1.5852,-1.86846
0.311329,-1.64441,-1.95538
0.312901,-1.70204,-2.04194
0.314474,-1.75795,-2.12804
0.316046,-1.81201,-2.21356
0.317618,-1.86408,-2.29839
0.319191,-1.91497,-2.38295
0.320763,-1.965,-2.4674
0.322336,-2.01399,-2.55162
0.323908,-2.06176,-2.63549
0.32548,-2.10816,-2.71886
0.327053,-2.15301,-2.80162
0.328625,-2.19613,-2.88364
0.330197,-2.23736,-2.96479
0.33177,-2.27651,-3.04495
0.333342,-2.31344,-3.12399
0.334915,-2.34911,-3.20235
0.336487,-2.38412,-3.28031
0.338059,-2.41823,-3.35771
0.339632,-2.45121,-3.43442
0.341204,-2.4828,-3.51029
0.342776,-2.51278,-3.58518
0.344349,-2.5409,-3.65895
0.345921,-2.56694,-3.73146
0.347493,-2.59064,-3.80256
0.349066,-2.61177,-3.87211
0.350638,-2.63182,-3.94058
0.352211,-2.65208,-4.00843
0.353783,-2.67206,-4.07548
0.355355,-2.69123,-4.14156
0.356928,-2.70908,-4.2065
0.3585,-2.7251,-4.27014
0.360072,-2.73879,-4.33229
0.361645,-2.74962,-4.3928
0.363217,-2.75708,-4.45148
0.36479,-2.76067,-4.50818
0.366362,-2.76173,-4.5634
0.367934,-2.76267,-4.61793
0.369507,-2.76351,-4.67155
0.371079,-2.76425,-4.72403
0.372651,-2.76489,-4.77515
0.374224,-2.76542,-4.82468
0.375796,-2.76584,-4.87238
0.377368,-2.76615,-4.91805
0.378941,-2.76635,-4.96145
0.380513,-2.76643,-5.00235
0.382086,-2.76512,-5.04141
0.383658,-2.76023,-5.08003
0.38523,-2.75218,-5.1179
0.386803,-2.74148,-5.15465
0.388375,-2.72862,-5.18991
0.389947,-2.71409,-5.22332
0.39152,-2.6984,-5.25452
0.393092,-2.68202,-5.28314
0.394665,-2.66547,-5.30881
0.396237,-2.64922,-5.33117
0.397809,-2.63299,-5.351
0.399382,-2.61498,-5.37089
0.400954,-2.59529,-5.39048
0.402526,-2.57413,-5.4093
0.404099,-2.5517,-5.42683
0.405671,-2.5282,-5.44258
0.407243,-2.50383,-5.45605
0.408816,-2.47881,-5.46674
0.410388,-2.45332,-5.47416
0.411961,-2.42758,-5.4778
0.413533,-2.40152,-5.47781
0.415105,-2.3743,-5.47631
0.416678,-2.34596,-5.47359
0.41825,-2.31664,-5.46976
0.419822,-2.28646,-5.46493
0.421395,-2.25556,-5.45922
0.422967,-2.22406,-5.45271
0.42454,-2.19208,-5.44554
0.426112,-2.15977,-5.43779
0.427684,-2.12725,-5.42958
0.429257,-2.09451,-5.42034
0.430829,-2.06106,-5.40694
0.432401,-2.02689,-5.38944
0.433974,-1.9921,-5.36837
0.435546,-1.9568,-5.34427
0.437118,-1.92109,-5.31769
0.438691,-1.88505,-5.28916
0.440263,-1.8488,-5.25922
0.441836,-1.81242,-5.22841
0.443408,-1.77602,-5.19727
0.44498,-1.73964,-5.16594
0.446553,-1.70288,-5.13207
0.448125,-1.66575,-5.09538
0.449697,-1.62833,-5.05615
0.45127,-1.59071,-5.01465
0.452842,-1.55296,-4.97116
0.454415,-1.51518,-4.92595
0.455987,-1.47744,-4.87931
0.457559,-1.43983,-4.8315
0.459132,-1.40244,-4.7828
0.460704,-1.36531,-4.73336
0.462276,-1.32813,-4.68186
0.463849,-1.29086,-4.62809
0.465421,-1.25357,-4.57222
0.466994,-1.21636,-4.51447
0.468566,-1.17929,-4.45502
0.470138,-1.14245,-4.39408
0.471711,-1.10591,-4.33182
0.473283,-1.06977,-4.26846
0.474855,-1.03408,-4.20418
0.476428,-0.998924,-4.13913
0.478,-0.96397,-4.07245
0.479572,-0.929152,-4.00392
0.481145,-0.894552,-3.93369
0.482717,-0.86025,-3.86193
0.48429,-0.826328,-3.78878
0.485862,-0.792866,-3.7144
0.487434,-0.759946,-3.63894
0.489007,-0.727648,-3.56258
0.490579,-0.696054,-3.48545
0.492151,-0.665234,-3.4077
0.493724,-0.634835,-3.32875
0.495296,-0.604724,-3.24835
0.496869,-0.57499,-3.16665
0.498441,-0.545726,-3.08377
0.500013,-0.517021,-2.99985
0.501586,-0.488968,-2.91503
0.503158,-0.461657,-2.82943
0.50473,-0.435178,-2.7432
0.506303,-0.409624,-2.65647
0.507875,-0.385081,-2.56937
0.509447,-0.361125,-2.48149
0.51102,-0.337501,-2.39257
0.512592,-0.314323,-2.30275
0.514165,-0.291709,-2.21213
0.515737,-0.269774,-2.12084
0.517309,-0.248633,-2.029
0.518882,-0.228403,-1.93674
0.520454,-0.209198,-1.84418
0.522026,-0.191135,-1.75143
0.523599,-0.174329,-1.65863
0.525171,-0.158211,-1.56548
0.526744,-0.142258,-1.47171
0.528316,-0.126659,-1.37741
0.529888,-0.1116,-1.28271
0.531461,-0.0972699,-1.18772
0.533033,-0.0838561,-1.09256
0.534605,-0.0715463,-0.997343
0.536178,-0.0605284,-0.902184
0.53775,-0.05099,-0.807197
0.539322,-0.0431188,-0.712499
0.540895,-0.0363075,-0.617887
0.542467,-0.0295943,-0.523029
0.54404,-0.0231126,-0.428034
0.545612,-0.0170037,-0.333014
0.547184,-0.0114086,-0.238082
0.548757,-0.00646878,-0.14335
0.550329,-0.00232531,-0.04893
0.551901,0.000880534,0.045065
0.553474,0.00300753,0.138523
0.555046,0.00391446,0.231331
0.556619,0.00358275,0.323637
