# 20240826_134510
alpha,Dfield0Re,Dfield0Im
0,0.100568,0
0.00157237,0.100627,0
0.00314474,0.100687,0
0.00471711,0.100747,0
0.00628947,0.100807,0
0.00786184,0.100863,0
0.00943421,0.100915,0
0.0110066,0.100962,0
0.0125789,0.101004,0
0.0141513,0.101044,0
0.0157237,0.101083,0
0.0172961,0.10112,0
0.0188684,0.101158,0
0.0204408,0.101198,0
0.0220132,0.101237,0
0.0235855,0.101276,0
0.0251579,0.101315,0
0.0267303,0.101355,0
0.0283026,0.101396,0
0.029875,0.101439,0
0.0314474,0.101484,0
0.0330197,0.10153,0
0.0345921,0.101578,0
0.0361645,0.101628,0
0.0377368,0.101679,0
0.0393092,0.101733,0
0.0408816,0.101788,0
0.042454,0.101846,0
0.0440263,0.101906,0
0.0455987,0.101968,0
0.0471711,0.102033,0
0.0487434,0.102099,0
0.0503158,0.102167,0
0.0518882,0.102238,0
0.0534605,0.102311,0
0.0550329,0.102387,0
0.0566053,0.102465,0
0.0581776,0.102545,0
0.05975,0.102627,0
0.0613224,0.102711,0
0.0628947,0.102797,0
0.0644671,0.102886,0
0.0660395,0.102977,0
0.0676119,0.103071,0
0.0691842,0.103166,0
0.0707566,0.103263,0
0.072329,0.103362,0
0.0739013,0.103464,0
0.0754737,0.103568,0
0.0770461,0.103674,0
0.0786184,0.103782,0
0.0801908,0.103892,0
0.0817632,0.104004,0
0.0833355,0.104118,0
0.0849079,0.104234,0
0.0864803,0.104353,0
0.0880526,0.104473,0
0.089625,0.104595,0
0.0911974,0.10472,0
0.0927698,0.104846,0
0.0943421,0.104975,0
0.0959145,0.105105,0
0.0974869,0.105238,0
0.0990592,0.105373,0
0.100632,0.10551,0
0.102204,0.105649,0
0.103776,0.10579,0
0.105349,0.105933,0
0.106921,0.106078,0
0.108493,0.106226,0
0.110066,0.106375,0
0.111638,0.106526,0
0.113211,0.10668,0
0.114783,0.106836,0
0.116355,0.106995,0
0.117928,0.107155,0
0.1195,0.107317,0
0.121072,0.107482,0
0.122645,0.107649,0
0.124217,0.107818,0
0.125789,0.10799,0
0.127362,0.108164,0
0.128934,0.10834,0
0.130507,0.108518,0
0.132079,0.108699,0
