# 20240808_145018
alpha,Df0Re,Df0Im
0,0.174189,0
0.01,0.174762,0
0.02,0.175092,0
0.03,0.175375,0
0.04,0.175711,0
0.05,0.176142,0
0.06,0.176679,0
0.07,0.177321,0
0.08,0.178061,0
0.09,0.178893,0
0.1,0.179813,0
0.11,0.180823,0
0.12,0.181924,0
0.13,0.18312,0
0.14,0.184416,0
0.15,0.185816,0
0.16,0.187325,0
0.17,0.188945,0
0.18,0.190679,0
0.19,0.192529,0
0.2,0.194495,0
0.21,0.196578,0
0.22,0.198778,0
0.23,0.201097,0
0.24,0.203535,0
0.25,0.206094,0
0.26,0.208776,0
0.27,0.211583,0
0.28,0.214516,0
0.29,0.217578,0
0.3,0.22077,0
0.31,0.224093,0
0.32,0.227547,0
0.33,0.231131,0
0.34,0.234844,0
0.35,0.23868,0
0.36,0.242636,0
0.37,0.246706,0
0.38,0.250882,0
0.39,0.255154,0
0.4,0.259513,0
0.41,0.263946,0
0.42,0.268443,0
0.43,0.272988,0
0.44,0.277567,0
0.45,0.282165,0
0.46,0.286765,0
0.47,0.291349,0
0.48,0.295899,0
0.49,0.300395,0
0.5,0.304816,0
0.51,0.30914,0
0.52,0.313343,0
0.53,0.3174,0
0.54,0.321286,0
0.55,0.324971,0
0.56,0.328429,0
0.57,0.331629,0
0.58,0.334541,0
0.59,0.337133,0
0.6,0.339376,0
0.61,0.341239,0
0.62,0.342693,0
0.63,0.34371,0
0.64,0.344263,0
0.65,0.344328,0
0.66,0.343885,0
0.67,0.342914,0
0.68,0.341399,0
0.69,0.339329,0
0.7,0.336694,0
0.71,0.333488,0
0.72,0.329708,0
0.73,0.325357,0
0.74,0.320438,0
0.75,0.314959,0
0.76,0.308932,0
0.77,0.302371,0
0.78,0.295296,0
0.79,0.28773,0
0.8,0.2797,0
0.81,0.271237,0
0.82,0.262378,0
0.83,0.253162,0
0.84,0.243633,0
0.85,0.233841,0
0.86,0.223835,0
0.87,0.213669,0
0.88,0.203398,0
0.89,0.193079,0
0.9,0.182765,0
0.91,0.17251,0
0.92,0.162367,0
0.93,0.152381,0
0.94,0.142596,0
0.95,0.133051,0
0.96,0.123779,0
0.97,0.114808,0
0.98,0.106161,0
0.99,0.0978567,0
1,0.0899077,0
1.01,0.0823236,0
1.02,0.07511,0
1.03,0.0682692,0
1.04,0.0618006,0
1.05,0.0557009,0
1.06,0.0499645,0
1.07,0.0445832,0
1.08,0.039547,0
1.09,0.0348441,0
1.1,0.0304608,0
1.11,0.0263822,0
1.12,0.0225925,0
1.13,0.0190751,0
1.14,0.0158138,0
1.15,0.0127923,0
1.16,0.00999552,0
1.17,0.00740897,0
1.18,0.00501932,0
1.19,0.00281415,0
1.2,0.000781691,0
1.21,-0.00108957,0
1.22,-0.00281109,0
1.23,-0.00439457,0
1.24,-0.00585198,0
1.25,-0.00719526,0
1.26,-0.00843589,0
1.27,-0.00958423,0
1.28,-0.0106489,0
1.29,-0.0116361,0
1.3,-0.0125499,0
1.31,-0.0133923,0
1.32,-0.0141645,0
1.33,-0.0148682,0
1.34,-0.0155071,0
1.35,-0.0160886,0
1.36,-0.0166237,0
1.37,-0.0171264,0
1.38,-0.0176118,0
1.39,-0.018093,0
1.4,-0.0185787,0
1.41,-0.019072,0
1.42,-0.0195727,0
1.43,-0.0200832,0
1.44,-0.0206172,0
1.45,-0.0212086,0
1.46,-0.0219153,0
1.47,-0.0228117,0
1.48,-0.0239678,0
1.49,-0.0254191,0
1.5,-0.0271479,0
1.51,-0.0291076,0
1.52,-0.0313215,0
1.53,-0.0340521,0
1.54,-0.0379456,0
1.55,-0.0439776,0
1.56,-0.0532515,0
1.57,-0.0681416,0
1.58,-0.10148,0
