# 20240926_143231
alpha,Df0Re,Df0Im
0,0.174189,0
0.00157237,0.174303,0
0.00314474,0.17442,0
0.00471711,0.174536,0
0.00628947,0.174651,0
0.00786184,0.174763,0
0.00943421,0.174872,0
0.0110066,0.174975,0
0.0125789,0.175072,0
0.0141513,0.175167,0
0.0157237,0.175259,0
0.0172961,0.175352,0
0.0188684,0.175448,0
0.0204408,0.175548,0
0.0220132,0.17565,0
0.0235855,0.175754,0
0.0251579,0.175859,0
0.0267303,0.175968,0
0.0283026,0.17608,0
0.029875,0.176197,0
0.0314474,0.176319,0
0.0330197,0.176446,0
0.0345921,0.176577,0
0.0361645,0.176713,0
0.0377368,0.176853,0
0.0393092,0.176999,0
0.0408816,0.177149,0
0.042454,0.177305,0
0.0440263,0.177467,0
0.0455987,0.177635,0
0.0471711,0.177808,0
0.0487434,0.177986,0
0.0503158,0.178168,0
0.0518882,0.178357,0
0.0534605,0.178552,0
0.0550329,0.178752,0
0.0566053,0.178959,0
0.0581776,0.17917,0
0.05975,0.179386,0
0.0613224,0.179606,0
0.0628947,0.179833,0
0.0644671,0.180066,0
0.0660395,0.180305,0
0.0676119,0.180549,0
0.0691842,0.180797,0
0.0707566,0.18105,0
0.072329,0.181308,0
0.0739013,0.181573,0
0.0754737,0.181842,0
0.0770461,0.182117,0
0.0786184,0.182397,0
0.0801908,0.18268,0
0.0817632,0.182969,0
0.0833355,0.183264,0
0.0849079,0.183564,0
0.0864803,0.183869,0
0.0880526,0.184178,0
0.089625,0.184492,0
0.0911974,0.184811,0
0.0927698,0.185135,0
0.0943421,0.185464,0
0.0959145,0.185798,0
0.0974869,0.186137,0
0.0990592,0.186481,0
0.100632,0.186828,0
0.102204,0.187181,0
0.103776,0.187539,0
0.105349,0.187902,0
0.106921,0.18827,0
0.108493,0.188642,0
0.110066,0.189019,0
0.111638,0.189401,0
0.113211,0.189787,0
0.114783,0.190179,0
0.116355,0.190575,0
0.117928,0.190976,0
0.1195,0.191382,0
0.121072,0.191792,0
0.122645,0.192207,0
0.124217,0.192627,0
0.125789,0.193052,0
0.127362,0.193481,0
0.128934,0.193915,0
0.130507,0.194354,0
0.132079,0.194797,0
0.133651,0.195245,0
0.135224,0.195699,0
0.136796,0.196157,0
0.138368,0.196619,0
0.139941,0.197086,0
0.141513,0.197557,0
0.143086,0.198034,0
0.144658,0.198515,0
0.14623,0.199001,0
