# 20240807_223737
alpha,field0Re,field0Im
0,0.0298193,0
0.00157237,0.0298193,0
0.00314474,0.0298193,0
0.00471711,0.0298193,0
0.00628947,0.0298193,0
0.00786184,0.0298193,0
0.00943421,0.0298193,0
0.0110066,0.0298192,0
0.0125789,0.0298192,0
0.0141513,0.0298192,0
0.0157237,0.0298192,0
0.0172961,0.0298191,0
0.0188684,0.0298191,0
0.0204408,0.0298191,0
0.0220132,0.029819,0
0.0235855,0.029819,0
0.0251579,0.0298189,0
0.0267303,0.0298188,0
0.0283026,0.0298187,0
0.029875,0.0298186,0
0.0314474,0.0298185,0
0.0330197,0.0298183,0
0.0345921,0.0298182,0
0.0361645,0.029818,0
0.0377368,0.0298178,0
0.0393092,0.0298175,0
0.0408816,0.0298173,0
0.042454,0.029817,0
0.0440263,0.0298167,0
0.0455987,0.0298164,0
0.0471711,0.029816,0
0.0487434,0.0298156,0
0.0503158,0.0298152,0
0.0518882,0.0298147,0
0.0534605,0.0298142,0
0.0550329,0.0298137,0
0.0566053,0.0298131,0
0.0581776,0.0298124,0
0.05975,0.0298118,0
0.0613224,0.029811,0
0.0628947,0.0298103,0
0.0644671,0.0298094,0
0.0660395,0.0298085,0
0.0676119,0.0298075,0
0.0691842,0.0298065,0
0.0707566,0.0298055,0
0.072329,0.0298043,0
0.0739013,0.0298031,0
0.0754737,0.0298018,0
0.0770461,0.0298004,0
0.0786184,0.0297989,0
0.0801908,0.0297974,0
0.0817632,0.0297958,0
0.0833355,0.0297941,0
0.0849079,0.0297923,0
0.0864803,0.0297903,0
0.0880526,0.0297883,0
0.089625,0.0297862,0
0.0911974,0.029784,0
0.0927698,0.0297817,0
0.0943421,0.0297793,0
0.0959145,0.0297767,0
0.0974869,0.029774,0
0.0990592,0.0297712,0
0.100632,0.0297683,0
0.102204,0.0297652,0
0.103776,0.029762,0
0.105349,0.0297586,0
0.106921,0.0297551,0
0.108493,0.0297514,0
0.110066,0.0297476,0
0.111638,0.0297437,0
0.113211,0.0297395,0
0.114783,0.0297352,0
0.116355,0.0297307,0
0.117928,0.029726,0
0.1195,0.0297212,0
0.121072,0.0297162,0
0.122645,0.0297109,0
0.124217,0.0297055,0
0.125789,0.0296998,0
0.127362,0.0296939,0
0.128934,0.0296879,0
0.130507,0.0296816,0
0.132079,0.0296751,0
0.133651,0.0296683,0
0.135224,0.0296612,0
0.136796,0.029654,0
0.138368,0.0296465,0
0.139941,0.0296387,0
0.141513,0.0296307,0
0.143086,0.0296224,0
0.144658,0.0296138,0
0.14623,0.0296049,0
0.147803,0.0295957,0
0.149375,0.0295863,0
0.150947,0.0295765,0
0.15252,0.0295665,0
0.154092,0.029556,0
0.155665,0.0295453,0
0.157237,0.0295342,0
0.158809,0.0295228,0
0.160382,0.0295111,0
0.161954,0.029499,0
0.163526,0.0294865,0
0.165099,0.0294736,0
0.166671,0.0294604,0
0.168243,0.0294467,0
0.169816,0.0294327,0
0.171388,0.0294183,0
0.172961,0.0294035,0
0.174533,0.0293882,0
0.176105,0.0293725,0
0.177678,0.0293563,0
0.17925,0.0293397,0
0.180822,0.0293227,0
0.182395,0.0293052,0
0.183967,0.0292872,0
0.18554,0.0292687,0
0.187112,0.0292496,0
0.188684,0.0292301,0
0.190257,0.0292102,0
0.191829,0.0291896,0
0.193401,0.0291685,0
0.194974,0.0291469,0
0.196546,0.0291246,0
0.198118,0.0291018,0
0.199691,0.0290785,0
0.201263,0.0290546,0
0.202836,0.02903,0
0.204408,0.0290048,0
0.20598,0.028979,0
0.207553,0.0289525,0
0.209125,0.0289254,0
0.210697,0.0288977,0
0.21227,0.0288693,0
0.213842,0.0288401,0
0.215415,0.0288102,0
0.216987,0.0287796,0
0.218559,0.0287483,0
0.220132,0.0287163,0
0.221704,0.0286836,0
0.223276,0.02865,0
0.224849,0.0286156,0
0.226421,0.0285804,0
0.227993,0.0285445,0
0.229566,0.0285077,0
0.231138,0.0284701,0
0.232711,0.0284317,0
0.234283,0.0283923,0
0.235855,0.028352,0
0.237428,0.0283108,0
0.239,0.0282688,0
0.240572,0.0282259,0
0.242145,0.028182,0
0.243717,0.028137,0
0.24529,0.0280911,0
0.246862,0.0280442,0
0.248434,0.0279963,0
0.250007,0.0279474,0
0.251579,0.0278975,0
0.253151,0.0278465,0
0.254724,0.0277943,0
0.256296,0.027741,0
0.257868,0.0276867,0
0.259441,0.0276312,0
0.261013,0.0275747,0
0.262586,0.0275169,0
0.264158,0.0274579,0
0.26573,0.0273977,0
0.267303,0.0273362,0
0.268875,0.0272736,0
0.270447,0.0272098,0
0.27202,0.0271446,0
0.273592,0.0270781,0
0.275165,0.0270102,0
0.276737,0.0269409,0
0.278309,0.0268704,0
0.279882,0.0267985,0
0.281454,0.0267253,0
0.283026,0.0266505,0
0.284599,0.0265743,0
0.286171,0.0264965,0
0.287743,0.0264174,0
0.289316,0.0263367,0
0.290888,0.0262547,0
0.292461,0.026171,0
0.294033,0.0260856,0
0.295605,0.0259986,0
0.297178,0.0259101,0
0.29875,0.0258199,0
0.300322,0.0257282,0
