# 20240731_142132
alpha,rRe,rIm
0.736544,8.74839,0
0.739696,8.76702,0
0.742848,8.78531,0
0.745999,8.80326,0
0.749151,8.82084,0
0.752303,8.83808,0
0.755455,8.85497,0
0.758607,8.8715,0
0.761759,8.88767,0
0.764911,8.90349,0
0.768063,8.91895,0
0.771215,8.93404,0
0.774366,8.94878,0
0.777518,8.96316,0
0.78067,8.97718,0
0.783822,8.99083,0
0.786974,9.00412,0
0.790126,9.01705,0
0.793278,9.02962,0
0.79643,9.04182,0
0.799582,9.05365,0
0.802734,9.06512,0
0.805885,9.07623,0
0.809037,9.08697,0
0.812189,9.09734,0
0.815341,9.10735,0
0.818493,9.117,0
0.821645,9.12628,0
0.824797,9.1352,0
0.827949,9.14376,0
0.831101,9.15196,0
0.834253,9.15979,0
0.837404,9.16726,0
0.840556,9.17438,0
0.843708,9.18114,0
0.84686,9.18754,0
0.850012,9.19358,0
0.853164,9.19927,0
0.856316,9.20461,0
0.859468,9.2096,0
0.86262,9.21424,0
0.865772,9.21854,0
0.868923,9.22249,0
0.872075,9.22609,0
0.875227,9.22936,0
0.878379,9.23229,0
0.881531,9.23489,0
0.884683,9.23715,0
0.887835,9.23908,0
0.890987,9.24069,0
0.894139,9.24197,0
0.89729,9.24294,0
0.900442,9.24358,0
0.903594,9.24391,0
0.906746,9.24393,0
0.909898,9.24365,0
0.91305,9.24306,0
0.916202,9.24217,0
0.919354,9.24099,0
0.922506,9.23952,0
0.925658,9.23775,0
0.928809,9.23571,0
0.931961,9.23338,0
0.935113,9.23078,0
0.938265,9.22791,0
0.941417,9.22478,0
0.944569,9.22138,0
0.947721,9.21773,0
0.950873,9.21382,0
0.954025,9.20967,0
0.957177,9.20528,0
0.960328,9.20064,0
0.96348,9.19578,0
0.966632,9.19069,0
0.969784,9.18537,0
0.972936,9.17984,0
0.976088,9.17409,0
0.97924,9.16814,0
0.982392,9.16199,0
0.985544,9.15563,0
0.988696,9.14909,0
0.991847,9.14236,0
0.994999,9.13545,0
0.998151,9.12836,0
1.0013,9.12111,0
1.00445,9.11368,0
1.00761,9.1061,0
1.01076,9.09836,0
1.01391,9.09047,0
1.01706,9.08243,0
1.02021,9.07425,0
1.02337,9.06594,0
1.02652,9.0575,0
1.02967,9.04894,0
1.03282,9.04025,0
1.03597,9.03145,0
1.03913,9.02254,0
1.04228,9.01352,0
1.04543,9.0044,0
1.04858,8.99518,0
1.05173,8.98588,0
1.05489,8.97648,0
1.05804,8.96701,0
1.06119,8.95745,0
1.06434,8.94782,0
1.06749,8.93812,0
1.07064,8.92836,0
1.0738,8.91853,0
1.07695,8.90865,0
1.0801,8.89871,0
1.08325,8.88872,0
1.0864,8.87868,0
1.08956,8.86861,0
1.09271,8.85849,0
1.09586,8.84834,0
1.09901,8.83815,0
1.10216,8.82794,0
1.10532,8.8177,0
1.10847,8.80744,0
1.11162,8.79716,0
1.11477,8.78687,0
1.11792,8.77656,0
1.12108,8.76624,0
1.12423,8.75592,0
1.12738,8.74559,0
1.13053,8.73525,0
1.13368,8.72492,0
1.13683,8.7146,0
1.13999,8.70427,0
1.14314,8.69396,0
1.14629,8.68366,0
1.14944,8.67337,0
1.15259,8.6631,0
1.15575,8.65284,0
1.1589,8.64261,0
1.16205,8.6324,0
1.1652,8.62221,0
1.16835,8.61205,0
1.17151,8.60192,0
1.17466,8.59183,0
1.17781,8.58176,0
1.18096,8.57173,0
1.18411,8.56174,0
1.18726,8.55179,0
1.19042,8.54188,0
1.19357,8.53201,0
1.19672,8.52219,0
1.19987,8.51242,0
1.20302,8.5027,0
1.20618,8.49304,0
1.20933,8.48342,0
1.21248,8.47386,0
1.21563,8.46437,0
1.21878,8.45493,0
1.22194,8.44555,0
1.22509,8.43624,0
1.22824,8.427,0
1.23139,8.41782,0
1.23454,8.40872,0
1.2377,8.39969,0
1.24085,8.39073,0
1.244,8.38185,0
1.24715,8.37305,0
1.2503,8.36433,0
1.25345,8.3557,0
1.25661,8.34715,0
1.25976,8.33868,0
1.26291,8.33031,0
1.26606,8.32203,0
1.26921,8.31384,0
1.27237,8.30574,0
1.27552,8.29775,0
1.27867,8.28985,0
1.28182,8.28205,0
1.28497,8.27436,0
1.28813,8.26677,0
1.29128,8.25928,0
1.29443,8.25191,0
1.29758,8.24464,0
1.30073,8.23749,0
1.30389,8.23045,0
1.30704,8.22353,0
1.31019,8.21672,0
1.31334,8.21003,0
1.31649,8.20346,0
1.31964,8.19702,0
1.3228,8.19069,0
1.32595,8.1845,0
1.3291,8.17843,0
1.33225,8.17249,0
1.3354,8.16668,0
1.33856,8.161,0
1.34171,8.15546,0
1.34486,8.15005,0
1.34801,8.14478,0
1.35116,8.13965,0
1.35432,8.13467,0
1.35747,8.12982,0
1.36062,8.12513,0
1.36377,8.12058,0
1.36692,8.11618,0
1.37007,8.11194,0
1.37323,8.10785,0
1.37638,8.10392,0
1.37953,8.10016,0
1.38268,8.09656,0
1.38583,8.09313,0
1.38899,8.08987,0
1.39214,8.08678,0
1.39529,8.08388,0
1.39844,8.08115,0
1.40159,8.07862,0
1.40475,8.07628,0
1.4079,8.07413,0
1.41105,8.07219,0
1.4142,8.07045,0
1.41735,8.06893,0
1.42051,8.06762,0
1.42366,8.06653,0
1.42681,8.06568,0
1.42996,8.06506,0
1.43311,8.06468,0
1.43626,8.06454,0
1.43942,8.06466,0
1.44257,8.06505,0
1.44572,8.06569,0
1.44887,8.06661,0
1.45202,8.06781,0
1.45518,8.0693,0
1.45833,8.07108,0
1.46148,8.07316,0
1.46463,8.07554,0
1.46778,8.07824,0
1.47094,8.08126,0
1.47409,8.0846,0
1.47724,8.08827,0
1.48039,8.09229,0
1.48354,8.09665,0
1.4867,8.10136,0
1.48985,8.10642,0
1.493,8.11186,0
1.49615,8.11766,0
1.4993,8.12384,0
1.50245,8.13041,0
1.50561,8.13738,0
1.50876,8.14476,0
1.51191,8.15255,0
1.51506,8.16078,0
1.51821,8.16945,0
1.52137,8.17859,0
1.52452,8.18822,0
1.52767,8.19837,0
1.53082,8.20906,0
1.53397,8.22033,0
1.53713,8.23223,0
1.54028,8.24481,0
1.54343,8.25813,0
1.54658,8.27226,0
1.54973,8.28728,0
1.55288,8.3033,0
1.55604,8.32043,0
1.55919,8.33881,0
1.56234,8.35859,0
1.56549,8.37995,0
1.56864,8.40311,0
1.5718,8.42831,0
