# 20240731_142132
alpha,utauRe,utauIm
0.588405,1.23131,0
0.591557,1.23352,0
0.594708,1.23573,0
0.59786,1.23794,0
0.601012,1.24016,0
0.604164,1.24239,0
0.607316,1.24462,0
0.610468,1.24685,0
0.61362,1.24909,0
0.616772,1.25133,0
0.619924,1.25358,0
0.623075,1.25583,0
0.626227,1.25809,0
0.629379,1.26035,0
0.632531,1.26261,0
0.635683,1.26488,0
0.638835,1.26715,0
0.641987,1.26942,0
0.645139,1.2717,0
0.648291,1.27398,0
0.651443,1.27627,0
0.654594,1.27855,0
0.657746,1.28084,0
0.660898,1.28313,0
0.66405,1.28543,0
0.667202,1.28773,0
0.670354,1.29002,0
0.673506,1.29233,0
0.676658,1.29463,0
0.67981,1.29693,0
0.682962,1.29924,0
0.686113,1.30155,0
0.689265,1.30386,0
0.692417,1.30617,0
0.695569,1.30848,0
0.698721,1.3108,0
0.701873,1.31311,0
0.705025,1.31542,0
0.708177,1.31774,0
0.711329,1.32005,0
0.714481,1.32237,0
0.717632,1.32468,0
0.720784,1.327,0
0.723936,1.32931,0
0.727088,1.33162,0
0.73024,1.33394,0
0.733392,1.33625,0
0.736544,1.33855,0
0.739696,1.34086,0
0.742848,1.34316,0
0.745999,1.34547,0
0.749151,1.34776,0
0.752303,1.35006,0
0.755455,1.35235,0
0.758607,1.35464,0
0.761759,1.35692,0
0.764911,1.3592,0
0.768063,1.36148,0
0.771215,1.36375,0
0.774366,1.36601,0
0.777518,1.36827,0
0.78067,1.37052,0
0.783822,1.37277,0
0.786974,1.375,0
0.790126,1.37723,0
0.793278,1.37945,0
0.79643,1.38166,0
0.799582,1.38387,0
0.802734,1.38606,0
0.805885,1.38824,0
0.809037,1.39041,0
0.812189,1.39257,0
0.815341,1.39472,0
0.818493,1.39686,0
0.821645,1.39898,0
0.824797,1.40109,0
0.827949,1.40318,0
0.831101,1.40526,0
0.834253,1.40733,0
0.837404,1.40937,0
0.840556,1.4114,0
0.843708,1.41342,0
0.84686,1.41541,0
0.850012,1.41739,0
0.853164,1.41934,0
0.856316,1.42128,0
0.859468,1.4232,0
0.86262,1.42509,0
0.865772,1.42696,0
0.868923,1.42881,0
0.872075,1.43063,0
0.875227,1.43243,0
0.878379,1.43421,0
0.881531,1.43596,0
0.884683,1.43768,0
0.887835,1.43938,0
0.890987,1.44104,0
0.894139,1.44268,0
0.89729,1.44429,0
0.900442,1.44587,0
0.903594,1.44742,0
0.906746,1.44894,0
0.909898,1.45043,0
0.91305,1.45188,0
0.916202,1.4533,0
0.919354,1.45469,0
0.922506,1.45604,0
0.925658,1.45735,0
0.928809,1.45863,0
0.931961,1.45988,0
0.935113,1.46108,0
0.938265,1.46225,0
0.941417,1.46338,0
0.944569,1.46448,0
0.947721,1.46553,0
0.950873,1.46654,0
0.954025,1.46751,0
0.957177,1.46844,0
0.960328,1.46933,0
0.96348,1.47018,0
0.966632,1.47099,0
0.969784,1.47175,0
0.972936,1.47247,0
0.976088,1.47315,0
0.97924,1.47378,0
0.982392,1.47436,0
0.985544,1.47491,0
0.988696,1.4754,0
0.991847,1.47585,0
0.994999,1.47626,0
0.998151,1.47662,0
1.0013,1.47693,0
1.00445,1.4772,0
1.00761,1.47742,0
1.01076,1.47759,0
1.01391,1.47771,0
1.01706,1.47779,0
1.02021,1.47782,0
1.02337,1.4778,0
1.02652,1.47773,0
1.02967,1.47761,0
1.03282,1.47744,0
1.03597,1.47723,0
1.03913,1.47697,0
1.04228,1.47665,0
1.04543,1.47629,0
1.04858,1.47588,0
1.05173,1.47542,0
1.05489,1.47491,0
1.05804,1.47435,0
1.06119,1.47374,0
1.06434,1.47308,0
1.06749,1.47238,0
1.07064,1.47162,0
1.0738,1.47081,0
1.07695,1.46995,0
1.0801,1.46905,0
1.08325,1.46809,0
1.0864,1.46708,0
1.08956,1.46603,0
1.09271,1.46492,0
1.09586,1.46377,0
1.09901,1.46256,0
1.10216,1.46131,0
1.10532,1.46,0
1.10847,1.45865,0
1.11162,1.45725,0
1.11477,1.4558,0
1.11792,1.4543,0
1.12108,1.45275,0
1.12423,1.45115,0
1.12738,1.4495,0
1.13053,1.44781,0
1.13368,1.44606,0
1.13683,1.44427,0
1.13999,1.44243,0
1.14314,1.44054,0
1.14629,1.4386,0
1.14944,1.43662,0
1.15259,1.43458,0
1.15575,1.4325,0
1.1589,1.43037,0
1.16205,1.4282,0
1.1652,1.42597,0
1.16835,1.4237,0
1.17151,1.42138,0
1.17466,1.41902,0
1.17781,1.41661,0
1.18096,1.41415,0
1.18411,1.41164,0
1.18726,1.40909,0
1.19042,1.40649,0
1.19357,1.40385,0
1.19672,1.40116,0
1.19987,1.39843,0
1.20302,1.39565,0
1.20618,1.39282,0
1.20933,1.38995,0
1.21248,1.38703,0
1.21563,1.38407,0
1.21878,1.38107,0
1.22194,1.37802,0
1.22509,1.37492,0
1.22824,1.37179,0
1.23139,1.3686,0
1.23454,1.36538,0
1.2377,1.36211,0
1.24085,1.35879,0
1.244,1.35544,0
1.24715,1.35204,0
1.2503,1.34859,0
1.25345,1.34511,0
1.25661,1.34158,0
1.25976,1.33801,0
1.26291,1.33439,0
1.26606,1.33074,0
1.26921,1.32704,0
1.27237,1.3233,0
1.27552,1.31952,0
1.27867,1.31569,0
1.28182,1.31183,0
1.28497,1.30792,0
1.28813,1.30398,0
1.29128,1.29999,0
1.29443,1.29596,0
1.29758,1.2919,0
1.30073,1.28779,0
1.30389,1.28364,0
1.30704,1.27946,0
1.31019,1.27524,0
1.31334,1.27098,0
1.31649,1.26668,0
1.31964,1.26234,0
1.3228,1.25797,0
1.32595,1.25357,0
1.3291,1.24913,0
1.33225,1.24465,0
1.3354,1.24014,0
1.33856,1.23561,0
1.34171,1.23103,0
1.34486,1.22644,0
1.34801,1.22181,0
1.35116,1.21715,0
1.35432,1.21247,0
1.35747,1.20777,0
1.36062,1.20304,0
1.36377,1.19829,0
1.36692,1.19353,0
1.37007,1.18875,0
1.37323,1.18396,0
1.37638,1.17915,0
1.37953,1.17434,0
1.38268,1.16952,0
1.38583,1.1647,0
1.38899,1.15988,0
1.39214,1.15506,0
1.39529,1.15025,0
1.39844,1.14545,0
1.40159,1.14066,0
1.40475,1.1359,0
1.4079,1.13115,0
1.41105,1.12644,0
1.4142,1.12175,0
1.41735,1.1171,0
1.42051,1.11249,0
1.42366,1.10793,0
1.42681,1.10341,0
1.42996,1.09895,0
1.43311,1.09455,0
1.43626,1.09022,0
1.43942,1.08595,0
1.44257,1.08176,0
1.44572,1.07765,0
1.44887,1.07363,0
1.45202,1.06969,0
1.45518,1.06585,0
1.45833,1.0621,0
1.46148,1.05846,0
1.46463,1.05492,0
1.46778,1.0515,0
1.47094,1.04819,0
1.47409,1.04499,0
1.47724,1.04191,0
1.48039,1.03895,0
1.48354,1.03612,0
1.4867,1.03341,0
1.48985,1.03082,0
1.493,1.02836,0
1.49615,1.02602,0
1.4993,1.0238,0
1.50245,1.0217,0
1.50561,1.01972,0
1.50876,1.01786,0
1.51191,1.0161,0
1.51506,1.01445,0
1.51821,1.01291,0
1.52137,1.01146,0
1.52452,1.01011,0
1.52767,1.00885,0
1.53082,1.00767,0
1.53397,1.00657,0
1.53713,1.00554,0
1.54028,1.00459,0
1.54343,1.00372,0
1.54658,1.00292,0
1.54973,1.00219,0
1.55288,1.00156,0
1.55604,1.00101,0
1.55919,1.00058,0
1.56234,1.00028,0
1.56549,1.00013,0
1.56864,1.00018,0
1.5718,1.00046,0
