# 20240731_142132
alpha,tauRe,tauIm
0.827949,8.69519,0
0.831101,8.65033,0
0.834253,8.60536,0
0.837404,8.56026,0
0.840556,8.51505,0
0.843708,8.46973,0
0.84686,8.42431,0
0.850012,8.37879,0
0.853164,8.33318,0
0.856316,8.28747,0
0.859468,8.24168,0
0.86262,8.19581,0
0.865772,8.14986,0
0.868923,8.10384,0
0.872075,8.05775,0
0.875227,8.0116,0
0.878379,7.96539,0
0.881531,7.91912,0
0.884683,7.87281,0
0.887835,7.82646,0
0.890987,7.78007,0
0.894139,7.73364,0
0.89729,7.68719,0
0.900442,7.64071,0
0.903594,7.59421,0
0.906746,7.5477,0
0.909898,7.50118,0
0.91305,7.45465,0
0.916202,7.40813,0
0.919354,7.36161,0
0.922506,7.3151,0
0.925658,7.2686,0
0.928809,7.22212,0
0.931961,7.17567,0
0.935113,7.12925,0
0.938265,7.08286,0
0.941417,7.03651,0
0.944569,6.9902,0
0.947721,6.94394,0
0.950873,6.89773,0
0.954025,6.85158,0
0.957177,6.80549,0
0.960328,6.75946,0
0.96348,6.71351,0
0.966632,6.66762,0
0.969784,6.62182,0
0.972936,6.5761,0
0.976088,6.53046,0
0.97924,6.48492,0
0.982392,6.43947,0
0.985544,6.39412,0
0.988696,6.34887,0
0.991847,6.30373,0
0.994999,6.2587,0
0.998151,6.21378,0
1.0013,6.16897,0
1.00445,6.12429,0
1.00761,6.07973,0
1.01076,6.0353,0
1.01391,5.991,0
1.01706,5.94683,0
1.02021,5.90279,0
1.02337,5.8589,0
1.02652,5.81514,0
1.02967,5.77153,0
1.03282,5.72807,0
1.03597,5.68476,0
1.03913,5.6416,0
1.04228,5.59859,0
1.04543,5.55574,0
1.04858,5.51304,0
1.05173,5.47051,0
1.05489,5.42814,0
1.05804,5.38593,0
1.06119,5.34389,0
1.06434,5.30201,0
1.06749,5.2603,0
1.07064,5.21876,0
1.0738,5.1774,0
1.07695,5.1362,0
1.0801,5.09518,0
1.08325,5.05434,0
1.0864,5.01366,0
1.08956,4.97317,0
1.09271,4.93285,0
1.09586,4.89271,0
1.09901,4.85274,0
1.10216,4.81296,0
1.10532,4.77335,0
1.10847,4.73393,0
1.11162,4.69468,0
1.11477,4.65561,0
1.11792,4.61672,0
1.12108,4.57801,0
1.12423,4.53949,0
1.12738,4.50114,0
1.13053,4.46297,0
1.13368,4.42498,0
1.13683,4.38717,0
1.13999,4.34953,0
1.14314,4.31208,0
1.14629,4.2748,0
1.14944,4.2377,0
1.15259,4.20078,0
1.15575,4.16403,0
1.1589,4.12746,0
1.16205,4.09107,0
1.1652,4.05485,0
1.16835,4.0188,0
1.17151,3.98292,0
1.17466,3.94722,0
1.17781,3.91169,0
1.18096,3.87633,0
1.18411,3.84114,0
1.18726,3.80612,0
1.19042,3.77126,0
1.19357,3.73658,0
1.19672,3.70205,0
1.19987,3.6677,0
1.20302,3.63351,0
1.20618,3.59948,0
1.20933,3.56562,0
1.21248,3.53191,0
1.21563,3.49837,0
1.21878,3.46499,0
1.22194,3.43176,0
1.22509,3.3987,0
1.22824,3.36579,0
1.23139,3.33303,0
1.23454,3.30043,0
1.2377,3.26798,0
1.24085,3.23569,0
1.244,3.20355,0
1.24715,3.17156,0
1.2503,3.13971,0
1.25345,3.10802,0
1.25661,3.07647,0
1.25976,3.04507,0
1.26291,3.01381,0
1.26606,2.9827,0
1.26921,2.95173,0
1.27237,2.9209,0
1.27552,2.89021,0
1.27867,2.85966,0
1.28182,2.82925,0
1.28497,2.79897,0
1.28813,2.76883,0
1.29128,2.73883,0
1.29443,2.70895,0
1.29758,2.67921,0
1.30073,2.6496,0
1.30389,2.62012,0
1.30704,2.59076,0
1.31019,2.56153,0
1.31334,2.53242,0
1.31649,2.50344,0
1.31964,2.47458,0
1.3228,2.44583,0
1.32595,2.41721,0
1.3291,2.3887,0
1.33225,2.36031,0
1.3354,2.33203,0
1.33856,2.30386,0
1.34171,2.27581,0
1.34486,2.24786,0
1.34801,2.22002,0
1.35116,2.19228,0
1.35432,2.16465,0
1.35747,2.13711,0
1.36062,2.10968,0
1.36377,2.08235,0
1.36692,2.05511,0
1.37007,2.02796,0
1.37323,2.00091,0
1.37638,1.97395,0
1.37953,1.94708,0
1.38268,1.92029,0
1.38583,1.89359,0
1.38899,1.86698,0
1.39214,1.84044,0
1.39529,1.81399,0
1.39844,1.78761,0
1.40159,1.76131,0
1.40475,1.73508,0
1.4079,1.70893,0
1.41105,1.68285,0
1.4142,1.65684,0
1.41735,1.63089,0
1.42051,1.60502,0
1.42366,1.5792,0
1.42681,1.55345,0
1.42996,1.52776,0
1.43311,1.50213,0
1.43626,1.47655,0
1.43942,1.45103,0
1.44257,1.42557,0
1.44572,1.40016,0
1.44887,1.37479,0
1.45202,1.34948,0
1.45518,1.32421,0
1.45833,1.29898,0
1.46148,1.27379,0
1.46463,1.24865,0
1.46778,1.22354,0
1.47094,1.19847,0
1.47409,1.17342,0
1.47724,1.14841,0
1.48039,1.12342,0
1.48354,1.09846,0
1.4867,1.07351,0
1.48985,1.04858,0
1.493,1.02366,0
1.49615,0.998753,0
1.4993,0.973847,0
1.50245,0.948942,0
1.50561,0.924032,0
1.50876,0.899113,0
1.51191,0.874181,0
1.51506,0.849229,0
1.51821,0.824254,0
1.52137,0.79925,0
1.52452,0.774211,0
1.52767,0.749134,0
1.53082,0.724013,0
1.53397,0.698844,0
1.53713,0.673621,0
1.54028,0.648342,0
1.54343,0.623002,0
1.54658,0.5976,0
1.54973,0.572132,0
1.55288,0.5466,0
1.55604,0.521004,0
1.55919,0.495346,0
1.56234,0.469631,0
1.56549,0.443866,0
1.56864,0.41806,0
1.5718,0.392227,0
