# 20240731_142132
alpha,rRe,rIm
0.158809,2.12604,0
0.160382,2.14623,0
0.161954,2.16642,0
0.163526,2.18662,0
0.165099,2.20683,0
0.166671,2.22704,0
0.168243,2.24726,0
0.169816,2.26749,0
0.171388,2.28772,0
0.172961,2.30796,0
0.174533,2.3282,0
0.176105,2.34845,0
0.177678,2.36871,0
0.17925,2.38897,0
0.180822,2.40924,0
0.182395,2.42952,0
0.183967,2.4498,0
0.18554,2.47009,0
0.187112,2.49039,0
0.188684,2.51069,0
0.190257,2.531,0
0.191829,2.55131,0
0.193401,2.57163,0
0.194974,2.59196,0
0.196546,2.61229,0
0.198118,2.63263,0
0.199691,2.65298,0
0.201263,2.67333,0
0.202836,2.69369,0
0.204408,2.71406,0
0.20598,2.73443,0
0.207553,2.75481,0
0.209125,2.77519,0
0.210697,2.79558,0
0.21227,2.81598,0
0.213842,2.83639,0
0.215415,2.8568,0
0.216987,2.87722,0
0.218559,2.89764,0
0.220132,2.91807,0
0.221704,2.93851,0
0.223276,2.95895,0
0.224849,2.9794,0
0.226421,2.99986,0
0.227993,3.02032,0
0.229566,3.04079,0
0.231138,3.06127,0
0.232711,3.08175,0
0.234283,3.10223,0
0.235855,3.12273,0
0.237428,3.14323,0
0.239,3.16373,0
0.240572,3.18425,0
0.242145,3.20477,0
0.243717,3.22529,0
0.24529,3.24582,0
0.246862,3.26636,0
0.248434,3.2869,0
0.250007,3.30744,0
0.251579,3.328,0
0.253151,3.34856,0
0.254724,3.36912,0
0.256296,3.38969,0
0.257868,3.41027,0
0.259441,3.43085,0
0.261013,3.45143,0
0.262586,3.47202,0
0.264158,3.49262,0
0.26573,3.51322,0
0.267303,3.53382,0
0.268875,3.55443,0
0.270447,3.57505,0
0.27202,3.59567,0
0.273592,3.61629,0
0.275165,3.63692,0
0.276737,3.65755,0
0.278309,3.67819,0
0.279882,3.69883,0
0.281454,3.71948,0
0.283026,3.74012,0
0.284599,3.76077,0
0.286171,3.78143,0
0.287743,3.80209,0
0.289316,3.82275,0
0.290888,3.84341,0
0.292461,3.86408,0
0.294033,3.88475,0
0.295605,3.90543,0
0.297178,3.9261,0
0.29875,3.94678,0
0.300322,3.96746,0
0.301895,3.98814,0
0.303467,4.00882,0
0.30504,4.02951,0
0.306612,4.05019,0
0.308184,4.07088,0
0.309757,4.09157,0
0.311329,4.11226,0
0.312901,4.13295,0
0.314474,4.15364,0
0.316046,4.17433,0
0.317618,4.19502,0
0.319191,4.21571,0
0.320763,4.23641,0
0.322336,4.2571,0
0.323908,4.27779,0
0.32548,4.29847,0
0.327053,4.31916,0
0.328625,4.33985,0
0.330197,4.36053,0
0.33177,4.38122,0
0.333342,4.4019,0
0.334915,4.42258,0
0.336487,4.44325,0
0.338059,4.46393,0
0.339632,4.4846,0
0.341204,4.50527,0
0.342776,4.52593,0
0.344349,4.54659,0
0.345921,4.56725,0
0.347493,4.58791,0
0.349066,4.60855,0
0.350638,4.6292,0
0.352211,4.64984,0
0.353783,4.67047,0
0.355355,4.6911,0
0.356928,4.71173,0
0.3585,4.73235,0
0.360072,4.75296,0
0.361645,4.77356,0
0.363217,4.79416,0
0.36479,4.81476,0
0.366362,4.83534,0
0.367934,4.85592,0
0.369507,4.87649,0
0.371079,4.89705,0
0.372651,4.91761,0
0.374224,4.93815,0
0.375796,4.95869,0
0.377368,4.97922,0
0.378941,4.99974,0
0.380513,5.02025,0
0.382086,5.04075,0
0.383658,5.06124,0
0.38523,5.08171,0
0.386803,5.10218,0
0.388375,5.12264,0
0.389947,5.14309,0
0.39152,5.16352,0
0.393092,5.18394,0
0.394665,5.20435,0
0.396237,5.22475,0
0.397809,5.24514,0
0.399382,5.26551,0
0.400954,5.28587,0
0.402526,5.30621,0
0.404099,5.32654,0
0.405671,5.34686,0
0.407243,5.36716,0
0.408816,5.38745,0
0.410388,5.40772,0
0.411961,5.42798,0
0.413533,5.44822,0
0.415105,5.46845,0
0.416678,5.48865,0
0.41825,5.50885,0
0.419822,5.52902,0
0.421395,5.54918,0
0.422967,5.56932,0
0.42454,5.58944,0
0.426112,5.60954,0
0.427684,5.62962,0
0.429257,5.64969,0
0.430829,5.66973,0
0.432401,5.68976,0
0.433974,5.70977,0
0.435546,5.72975,0
0.437118,5.74972,0
0.438691,5.76966,0
0.440263,5.78958,0
0.441836,5.80948,0
0.443408,5.82936,0
0.44498,5.84922,0
0.446553,5.86905,0
0.448125,5.88886,0
0.449697,5.90865,0
0.45127,5.92841,0
0.452842,5.94815,0
0.454415,5.96787,0
0.455987,5.98756,0
0.457559,6.00722,0
0.459132,6.02686,0
0.460704,6.04647,0
0.462276,6.06606,0
0.463849,6.08562,0
0.465421,6.10516,0
0.466994,6.12466,0
0.468566,6.14414,0
0.470138,6.16359,0
0.471711,6.18302,0
0.473283,6.20241,0
0.474855,6.22178,0
0.476428,6.24111,0
0.478,6.26042,0
0.479572,6.27969,0
0.481145,6.29894,0
0.482717,6.31815,0
0.48429,6.33734,0
0.485862,6.35649,0
0.487434,6.37561,0
0.489007,6.3947,0
0.490579,6.41375,0
0.492151,6.43277,0
0.493724,6.45176,0
0.495296,6.47071,0
0.496869,6.48963,0
0.498441,6.50852,0
0.500013,6.52737,0
0.501586,6.54619,0
0.503158,6.56497,0
0.50473,6.58371,0
0.506303,6.60242,0
0.507875,6.62109,0
0.509447,6.63972,0
0.51102,6.65832,0
0.512592,6.67688,0
0.514165,6.6954,0
0.515737,6.71388,0
0.517309,6.73232,0
0.518882,6.75072,0
0.520454,6.76908,0
0.522026,6.78741,0
0.523599,6.80569,0
0.525171,6.82393,0
0.526744,6.84213,0
0.528316,6.86029,0
0.529888,6.8784,0
0.531461,6.89648,0
0.533033,6.91451,0
0.534605,6.93249,0
0.536178,6.95044,0
0.53775,6.96834,0
0.539322,6.98619,0
0.540895,7.004,0
0.542467,7.02177,0
0.54404,7.03949,0
0.545612,7.05716,0
0.547184,7.07479,0
0.548757,7.09237,0
0.550329,7.1099,0
0.551901,7.12739,0
0.553474,7.14482,0
0.555046,7.16221,0
0.556619,7.17955,0
0.558191,7.19685,0
0.559763,7.21409,0
0.561336,7.23128,0
0.562908,7.24842,0
0.56448,7.26552,0
0.566053,7.28256,0
0.567625,7.29954,0
0.569197,7.31648,0
0.57077,7.33337,0
0.572342,7.3502,0
0.573915,7.36698,0
0.575487,7.38371,0
0.577059,7.40038,0
0.578632,7.417,0
0.580204,7.43356,0
0.581776,7.45007,0
0.583349,7.46653,0
0.584921,7.48293,0
0.586494,7.49927,0
0.588066,7.51555,0
0.589638,7.53178,0
0.591211,7.54796,0
0.592783,7.56407,0
0.594355,7.58013,0
0.595928,7.59613,0
0.5975,7.61207,0
0.599072,7.62795,0
0.600645,7.64377,0
0.602217,7.65954,0
0.60379,7.67524,0
0.605362,7.69088,0
0.606934,7.70646,0
0.608507,7.72198,0
0.610079,7.73744,0
0.611651,7.75283,0
0.613224,7.76817,0
0.614796,7.78344,0
0.616369,7.79865,0
0.617941,7.81379,0
0.619513,7.82887,0
0.621086,7.84389,0
0.622658,7.85884,0
0.62423,7.87373,0
0.625803,7.88855,0
0.627375,7.90331,0
0.628947,7.918,0
0.63052,7.93262,0
0.632092,7.94718,0
0.633665,7.96167,0
0.635237,7.9761,0
0.636809,7.99045,0
0.638382,8.00474,0
0.639954,8.01896,0
0.641526,8.03311,0
0.643099,8.04719,0
0.644671,8.0612,0
0.646244,8.07515,0
0.647816,8.08902,0
0.649388,8.10282,0
0.650961,8.11655,0
0.652533,8.13021,0
0.654105,8.1438,0
0.655678,8.15732,0
0.65725,8.17076,0
0.658822,8.18413,0
0.660395,8.19743,0
0.661967,8.21066,0
0.66354,8.22381,0
0.665112,8.23689,0
0.666684,8.2499,0
0.668257,8.26283,0
0.669829,8.27568,0
0.671401,8.28846,0
0.672974,8.30117,0
0.674546,8.3138,0
0.676119,8.32636,0
0.677691,8.33883,0
0.679263,8.35123,0
0.680836,8.36356,0
0.682408,8.37581,0
0.68398,8.38798,0
0.685553,8.40007,0
0.687125,8.41208,0
0.688697,8.42402,0
0.69027,8.43588,0
0.691842,8.44766,0
0.693415,8.45936,0
0.694987,8.47098,0
0.696559,8.48252,0
0.698132,8.49398,0
0.699704,8.50536,0
0.701276,8.51666,0
0.702849,8.52788,0
0.704421,8.53901,0
0.705994,8.55007,0
0.707566,8.56104,0
0.709138,8.57194,0
0.710711,8.58275,0
0.712283,8.59348,0
0.713855,8.60412,0
0.715428,8.61468,0
0.717,8.62516,0
0.718572,8.63556,0
0.720145,8.64587,0
0.721717,8.6561,0
0.72329,8.66625,0
0.724862,8.67631,0
0.726434,8.68628,0
0.728007,8.69617,0
0.729579,8.70598,0
0.731151,8.7157,0
0.732724,8.72534,0
0.734296,8.73489,0
0.735869,8.74435,0
0.737441,8.75373,0
0.739013,8.76302,0
0.740586,8.77222,0
0.742158,8.78134,0
0.74373,8.79037,0
0.745303,8.79932,0
0.746875,8.80818,0
0.748447,8.81695,0
0.75002,8.82563,0
0.751592,8.83422,0
0.753165,8.84273,0
0.754737,8.85115,0
0.756309,8.85948,0
0.757882,8.86772,0
0.759454,8.87588,0
0.761026,8.88394,0
0.762599,8.89192,0
0.764171,8.89981,0
0.765744,8.90761,0
0.767316,8.91532,0
0.768888,8.92293,0
0.770461,8.93047,0
0.772033,8.93791,0
0.773605,8.94526,0
0.775178,8.95252,0
0.77675,8.95969,0
0.778323,8.96677,0
0.779895,8.97376,0
0.781467,8.98067,0
0.78304,8.98748,0
0.784612,8.9942,0
0.786184,9.00083,0
0.787757,9.00737,0
0.789329,9.01382,0
0.790901,9.02018,0
0.792474,9.02645,0
0.794046,9.03262,0
0.795619,9.03871,0
0.797191,9.04471,0
0.798763,9.05061,0
0.800336,9.05643,0
0.801908,9.06215,0
0.80348,9.06778,0
0.805053,9.07333,0
0.806625,9.07878,0
0.808198,9.08414,0
0.80977,9.08941,0
0.811342,9.09459,0
0.812915,9.09968,0
0.814487,9.10468,0
0.816059,9.10958,0
0.817632,9.1144,0
0.819204,9.11913,0
0.820776,9.12376,0
0.822349,9.12831,0
0.823921,9.13276,0
0.825494,9.13712,0
0.827066,9.1414,0
0.828638,9.14558,0
0.830211,9.14968,0
0.831783,9.15368,0
0.833355,9.1576,0
0.834928,9.16142,0
0.8365,9.16516,0
0.838073,9.1688,0
0.839645,9.17236,0
0.841217,9.17582,0
0.84279,9.1792,0
0.844362,9.18249,0
0.845934,9.18569,0
0.847507,9.1888,0
0.849079,9.19183,0
0.850651,9.19476,0
0.852224,9.19761,0
0.853796,9.20037,0
0.855369,9.20305,0
0.856941,9.20563,0
0.858513,9.20813,0
0.860086,9.21054,0
0.861658,9.21286,0
0.86323,9.2151,0
0.864803,9.21725,0
0.866375,9.21932,0
0.867948,9.2213,0
0.86952,9.22319,0
0.871092,9.22501,0
0.872665,9.22673,0
0.874237,9.22837,0
0.875809,9.22993,0
0.877382,9.2314,0
0.878954,9.23279,0
0.880526,9.2341,0
0.882099,9.23532,0
0.883671,9.23646,0
0.885244,9.23752,0
0.886816,9.23849,0
0.888388,9.23939,0
0.889961,9.2402,0
0.891533,9.24093,0
0.893105,9.24159,0
0.894678,9.24216,0
0.89625,9.24266,0
0.897823,9.24306,0
0.899395,9.24341,0
0.900967,9.24366,0
0.90254,9.24385,0
0.904112,9.24392,0
0.905684,9.24393,0
0.907257,9.24392,0
0.908829,9.24378,0
0.910401,9.24358,0
0.911974,9.2433,0
0.913546,9.24294,0
0.915119,9.24251,0
0.916691,9.24201,0
0.918263,9.24143,0
0.919836,9.24079,0
0.921408,9.24006,0
0.92298,9.23927,0
0.924553,9.2384,0
0.926125,9.23747,0
0.927698,9.23646,0
0.92927,9.23539,0
0.930842,9.23424,0
0.932415,9.23303,0
0.933987,9.23174,0
0.935559,9.2304,0
0.937132,9.22898,0
0.938704,9.22749,0
0.940276,9.22594,0
0.941849,9.22433,0
0.943421,9.22265,0
0.944994,9.22091,0
0.946566,9.2191,0
0.948138,9.21723,0
0.949711,9.21529,0
0.951283,9.2133,0
0.952855,9.21124,0
0.954428,9.20912,0
0.956,9.20694,0
0.957573,9.20471,0
0.959145,9.20241,0
0.960717,9.20006,0
0.96229,9.19764,0
0.963862,9.19517,0
0.965434,9.19265,0
0.967007,9.19007,0
0.968579,9.18743,0
0.970151,9.18474,0
0.971724,9.18199,0
0.973296,9.17919,0
0.974869,9.17634,0
0.976441,9.17344,0
0.978013,9.17048,0
0.979586,9.16748,0
0.981158,9.16442,0
0.98273,9.16131,0
0.984303,9.15816,0
0.985875,9.15496,0
0.987448,9.1517,0
0.98902,9.14841,0
0.990592,9.14506,0
0.992165,9.14168,0
0.993737,9.13824,0
0.995309,9.13476,0
0.996882,9.13124,0
0.998454,9.12767,0
1.00003,9.12407,0
1.0016,9.12042,0
1.00317,9.11672,0
1.00474,9.11299,0
1.00632,9.10922,0
1.00789,9.10541,0
1.00946,9.10156,0
1.01103,9.09768,0
1.01261,9.09375,0
1.01418,9.08979,0
1.01575,9.08579,0
1.01732,9.08176,0
1.01889,9.07769,0
1.02047,9.07359,0
1.02204,9.06946,0
1.02361,9.06529,0
1.02518,9.06109,0
1.02676,9.05686,0
1.02833,9.0526,0
1.0299,9.0483,0
1.03147,9.04398,0
1.03305,9.03963,0
1.03462,9.03525,0
1.03619,9.03084,0
1.03776,9.0264,0
1.03934,9.02194,0
1.04091,9.01745,0
1.04248,9.01293,0
1.04405,9.0084,0
1.04563,9.00383,0
1.0472,8.99924,0
1.04877,8.99463,0
1.05034,8.99,0
1.05191,8.98534,0
1.05349,8.98066,0
1.05506,8.97596,0
1.05663,8.97124,0
1.0582,8.9665,0
1.05978,8.96174,0
1.06135,8.95697,0
1.06292,8.95217,0
1.06449,8.94735,0
1.06607,8.94252,0
1.06764,8.93767,0
1.06921,8.93281,0
1.07078,8.92793,0
1.07236,8.92303,0
1.07393,8.91812,0
1.0755,8.9132,0
1.07707,8.90826,0
1.07864,8.9033,0
1.08022,8.89834,0
1.08179,8.89336,0
1.08336,8.88837,0
1.08493,8.88337,0
1.08651,8.87836,0
1.08808,8.87333,0
1.08965,8.8683,0
1.09122,8.86326,0
1.0928,8.85821,0
1.09437,8.85315,0
1.09594,8.84808,0
1.09751,8.843,0
1.09909,8.83791,0
1.10066,8.83282,0
1.10223,8.82772,0
1.1038,8.82262,0
1.10538,8.81751,0
1.10695,8.81239,0
1.10852,8.80727,0
1.11009,8.80215,0
1.11166,8.79702,0
1.11324,8.79188,0
1.11481,8.78674,0
1.11638,8.7816,0
1.11795,8.77646,0
1.11953,8.77131,0
1.1211,8.76616,0
1.12267,8.76101,0
1.12424,8.75586,0
1.12582,8.75071,0
1.12739,8.74556,0
1.12896,8.7404,0
1.13053,8.73525,0
1.13211,8.73009,0
1.13368,8.72494,0
1.13525,8.71979,0
1.13682,8.71464,0
1.13839,8.70949,0
1.13997,8.70434,0
1.14154,8.69919,0
1.14311,8.69405,0
1.14468,8.68891,0
1.14626,8.68377,0
1.14783,8.67863,0
1.1494,8.6735,0
1.15097,8.66838,0
1.15255,8.66326,0
1.15412,8.65814,0
1.15569,8.65302,0
1.15726,8.64791,0
1.15884,8.64281,0
1.16041,8.63772,0
1.16198,8.63262,0
1.16355,8.62754,0
1.16513,8.62246,0
1.1667,8.61739,0
1.16827,8.61232,0
1.16984,8.60727,0
1.17141,8.60222,0
1.17299,8.59717,0
1.17456,8.59214,0
1.17613,8.58711,0
1.1777,8.5821,0
1.17928,8.57709,0
1.18085,8.57209,0
1.18242,8.5671,0
1.18399,8.56212,0
1.18557,8.55715,0
1.18714,8.55219,0
1.18871,8.54724,0
1.19028,8.5423,0
1.19186,8.53737,0
1.19343,8.53245,0
1.195,8.52755,0
1.19657,8.52265,0
1.19814,8.51777,0
1.19972,8.5129,0
1.20129,8.50805,0
1.20286,8.5032,0
1.20443,8.49837,0
1.20601,8.49355,0
1.20758,8.48875,0
1.20915,8.48396,0
1.21072,8.47918,0
1.2123,8.47442,0
1.21387,8.46967,0
1.21544,8.46494,0
1.21701,8.46022,0
1.21859,8.45552,0
1.22016,8.45083,0
1.22173,8.44616,0
1.2233,8.44151,0
1.22488,8.43687,0
1.22645,8.43224,0
1.22802,8.42764,0
1.22959,8.42305,0
1.23116,8.41848,0
1.23274,8.41393,0
1.23431,8.40939,0
1.23588,8.40487,0
1.23745,8.40038,0
1.23903,8.3959,0
1.2406,8.39143,0
1.24217,8.38699,0
1.24374,8.38257,0
1.24532,8.37817,0
1.24689,8.37378,0
1.24846,8.36942,0
1.25003,8.36508,0
1.25161,8.36075,0
1.25318,8.35645,0
1.25475,8.35217,0
1.25632,8.34791,0
1.25789,8.34368,0
1.25947,8.33946,0
1.26104,8.33527,0
1.26261,8.3311,0
1.26418,8.32695,0
1.26576,8.32283,0
1.26733,8.31872,0
1.2689,8.31465,0
1.27047,8.31059,0
1.27205,8.30656,0
1.27362,8.30255,0
1.27519,8.29857,0
1.27676,8.29461,0
1.27834,8.29068,0
1.27991,8.28677,0
1.28148,8.28289,0
1.28305,8.27903,0
1.28463,8.2752,0
1.2862,8.2714,0
1.28777,8.26762,0
1.28934,8.26386,0
1.29091,8.26014,0
1.29249,8.25644,0
1.29406,8.25277,0
1.29563,8.24912,0
1.2972,8.24551,0
1.29878,8.24192,0
1.30035,8.23835,0
1.30192,8.23482,0
1.30349,8.23132,0
1.30507,8.22784,0
1.30664,8.22439,0
1.30821,8.22098,0
1.30978,8.21759,0
1.31136,8.21423,0
1.31293,8.2109,0
1.3145,8.2076,0
1.31607,8.20433,0
1.31764,8.20109,0
1.31922,8.19788,0
1.32079,8.1947,0
1.32236,8.19156,0
1.32393,8.18844,0
1.32551,8.18536,0
1.32708,8.1823,0
1.32865,8.17928,0
1.33022,8.1763,0
1.3318,8.17334,0
1.33337,8.17041,0
1.33494,8.16752,0
1.33651,8.16466,0
1.33809,8.16184,0
1.33966,8.15905,0
1.34123,8.15629,0
1.3428,8.15356,0
1.34438,8.15087,0
1.34595,8.14822,0
1.34752,8.14559,0
1.34909,8.14301,0
1.35066,8.14046,0
1.35224,8.13794,0
1.35381,8.13546,0
1.35538,8.13301,0
1.35695,8.1306,0
1.35853,8.12823,0
1.3601,8.12589,0
1.36167,8.12359,0
1.36324,8.12133,0
1.36482,8.11911,0
1.36639,8.11692,0
1.36796,8.11477,0
1.36953,8.11266,0
1.37111,8.11059,0
1.37268,8.10855,0
1.37425,8.10656,0
1.37582,8.10461,0
1.37739,8.10269,0
1.37897,8.10082,0
1.38054,8.09899,0
1.38211,8.0972,0
1.38368,8.09545,0
1.38526,8.09374,0
1.38683,8.09208,0
1.3884,8.09046,0
1.38997,8.08888,0
1.39155,8.08735,0
1.39312,8.08586,0
1.39469,8.08441,0
1.39626,8.08302,0
1.39784,8.08166,0
1.39941,8.08036,0
1.40098,8.0791,0
1.40255,8.07789,0
1.40413,8.07672,0
1.4057,8.07561,0
1.40727,8.07454,0
1.40884,8.07353,0
1.41041,8.07256,0
1.41199,8.07165,0
1.41356,8.07079,0
1.41513,8.06998,0
1.4167,8.06922,0
1.41828,8.06852,0
1.41985,8.06787,0
1.42142,8.06728,0
1.42299,8.06674,0
1.42457,8.06626,0
1.42614,8.06584,0
1.42771,8.06548,0
1.42928,8.06517,0
1.43086,8.06493,0
1.43243,8.06473,0
1.434,8.06462,0
1.43557,8.06455,0
1.43714,8.06456,0
1.43872,8.06463,0
1.44029,8.06474,0
1.44186,8.06494,0
1.44343,8.06519,0
1.44501,8.06552,0
1.44658,8.06591,0
1.44815,8.06638,0
1.44972,8.06691,0
1.4513,8.06751,0
1.45287,8.06818,0
1.45444,8.06893,0
1.45601,8.06974,0
1.45759,8.07063,0
1.45916,8.07159,0
1.46073,8.07264,0
1.4623,8.07375,0
1.46388,8.07494,0
1.46545,8.07621,0
1.46702,8.07756,0
1.46859,8.07898,0
1.47016,8.08049,0
1.47174,8.08208,0
1.47331,8.08374,0
1.47488,8.08549,0
1.47645,8.08733,0
1.47803,8.08924,0
1.4796,8.09125,0
1.48117,8.09333,0
1.48274,8.09551,0
1.48432,8.09777,0
1.48589,8.10012,0
1.48746,8.10255,0
1.48903,8.10508,0
1.49061,8.1077,0
1.49218,8.11041,0
1.49375,8.1132,0
1.49532,8.1161,0
1.49689,8.11908,0
1.49847,8.12217,0
1.50004,8.12534,0
1.50161,8.12862,0
1.50318,8.13199,0
1.50476,8.13546,0
1.50633,8.13903,0
1.5079,8.14271,0
1.50947,8.14649,0
1.51105,8.15037,0
1.51262,8.15436,0
1.51419,8.15846,0
1.51576,8.16267,0
1.51734,8.16699,0
1.51891,8.17142,0
1.52048,8.17597,0
1.52205,8.18065,0
1.52363,8.18544,0
1.5252,8.19036,0
1.52677,8.19542,0
1.52834,8.2006,0
1.52991,8.20592,0
1.53149,8.21139,0
1.53306,8.217,0
1.53463,8.22276,0
1.5362,8.22869,0
1.53778,8.23477,0
1.53935,8.24103,0
1.54092,8.24747,0
1.54249,8.25409,0
1.54407,8.26091,0
1.54564,8.26794,0
1.54721,8.27518,0
1.54878,8.28265,0
1.55036,8.29036,0
1.55193,8.29832,0
1.5535,8.30655,0
1.55507,8.31506,0
1.55665,8.32388,0
1.55822,8.333,0
1.55979,8.34247,0
1.56136,8.35229,0
1.56293,8.36249,0
1.56451,8.37309,0
1.56608,8.38412,0
1.56765,8.39561,0
1.56922,8.40762,0
1.5708,8.42025,0
