# 20240725_151537
alpha,urRe,urIm
0.210697,0.255309,0
0.21227,0.257191,0
0.213842,0.259075,0
0.215415,0.260959,0
0.216987,0.262845,0
0.218559,0.264731,0
0.220132,0.266619,0
0.221704,0.268508,0
0.223276,0.270397,0
0.224849,0.272288,0
0.226421,0.27418,0
0.227993,0.276072,0
0.229566,0.277966,0
0.231138,0.279861,0
0.232711,0.281757,0
0.234283,0.283654,0
0.235855,0.285551,0
0.237428,0.28745,0
0.239,0.28935,0
0.240572,0.291251,0
0.242145,0.293153,0
0.243717,0.295056,0
0.24529,0.29696,0
0.246862,0.298864,0
0.248434,0.30077,0
0.250007,0.302677,0
0.251579,0.304585,0
0.253151,0.306494,0
0.254724,0.308404,0
0.256296,0.310315,0
0.257868,0.312226,0
0.259441,0.314139,0
0.261013,0.316053,0
0.262586,0.317967,0
0.264158,0.319883,0
0.26573,0.3218,0
0.267303,0.323717,0
0.268875,0.325636,0
0.270447,0.327555,0
0.27202,0.329475,0
0.273592,0.331397,0
0.275165,0.333319,0
0.276737,0.335242,0
0.278309,0.337165,0
0.279882,0.33909,0
0.281454,0.341016,0
0.283026,0.342942,0
0.284599,0.34487,0
0.286171,0.346798,0
0.287743,0.348727,0
0.289316,0.350657,0
0.290888,0.352588,0
0.292461,0.354519,0
0.294033,0.356452,0
0.295605,0.358385,0
0.297178,0.360319,0
0.29875,0.362254,0
0.300322,0.364189,0
0.301895,0.366126,0
0.303467,0.368063,0
0.30504,0.37,0
0.306612,0.371939,0
0.308184,0.373878,0
0.309757,0.375818,0
0.311329,0.37776,0
0.312901,0.379705,0
0.314474,0.381652,0
0.316046,0.383599,0
0.317618,0.385546,0
0.319191,0.387493,0
0.320763,0.389438,0
0.322336,0.391381,0
0.323908,0.393321,0
0.32548,0.395256,0
0.327053,0.397184,0
0.328625,0.399124,0
0.330197,0.40107,0
0.33177,0.403021,0
0.333342,0.404976,0
0.334915,0.406933,0
0.336487,0.408891,0
0.338059,0.410847,0
0.339632,0.412801,0
0.341204,0.41475,0
0.342776,0.416693,0
0.344349,0.418626,0
0.345921,0.420559,0
0.347493,0.422505,0
0.349066,0.424458,0
0.350638,0.426416,0
0.352211,0.428377,0
0.353783,0.430341,0
0.355355,0.432305,0
0.356928,0.434268,0
0.3585,0.436229,0
0.360072,0.438187,0
0.361645,0.440144,0
0.363217,0.442101,0
0.36479,0.444057,0
0.366362,0.446013,0
0.367934,0.447969,0
0.369507,0.449924,0
0.371079,0.45188,0
0.372651,0.453835,0
0.374224,0.455791,0
0.375796,0.457748,0
0.377368,0.459705,0
0.378941,0.461663,0
0.380513,0.463621,0
0.382086,0.465581,0
0.383658,0.46754,0
0.38523,0.469498,0
0.386803,0.471456,0
0.388375,0.473412,0
0.389947,0.475367,0
0.39152,0.477321,0
0.393092,0.479271,0
0.394665,0.481216,0
0.396237,0.483157,0
0.397809,0.485098,0
0.399382,0.487041,0
0.400954,0.48899,0
0.402526,0.490948,0
0.404099,0.49292,0
0.405671,0.494897,0
0.407243,0.496872,0
0.408816,0.498835,0
0.410388,0.500776,0
0.411961,0.50271,0
0.413533,0.50465,0
0.415105,0.506593,0
0.416678,0.508539,0
0.41825,0.510491,0
0.419822,0.51245,0
0.421395,0.514417,0
0.422967,0.516386,0
0.42454,0.518355,0
0.426112,0.520319,0
0.427684,0.522277,0
0.429257,0.524233,0
0.430829,0.526188,0
0.432401,0.528141,0
0.433974,0.530092,0
0.435546,0.532041,0
0.437118,0.533989,0
0.438691,0.535935,0
0.440263,0.537879,0
0.441836,0.539821,0
0.443408,0.541761,0
0.44498,0.543696,0
0.446553,0.545624,0
0.448125,0.547551,0
0.449697,0.549483,0
0.45127,0.551424,0
0.452842,0.553375,0
0.454415,0.555333,0
0.455987,0.557292,0
0.457559,0.55925,0
0.459132,0.561202,0
0.460704,0.563143,0
0.462276,0.565066,0
0.463849,0.566984,0
0.465421,0.56891,0
0.466994,0.570839,0
0.468566,0.572772,0
0.470138,0.574712,0
0.471711,0.576658,0
0.473283,0.578609,0
0.474855,0.58056,0
0.476428,0.582508,0
0.478,0.58445,0
0.479572,0.586385,0
0.481145,0.588313,0
0.482717,0.590237,0
0.48429,0.592159,0
0.485862,0.594079,0
0.487434,0.596,0
0.489007,0.597923,0
0.490579,0.599851,0
0.492151,0.601784,0
0.493724,0.60373,0
0.495296,0.60568,0
0.496869,0.6076,0
0.498441,0.609504,0
0.500013,0.611414,0
0.501586,0.613327,0
0.503158,0.615244,0
0.50473,0.617163,0
0.506303,0.619086,0
0.507875,0.621013,0
0.509447,0.622948,0
0.51102,0.624885,0
0.512592,0.626819,0
0.514165,0.628746,0
0.515737,0.630661,0
0.517309,0.632567,0
0.518882,0.63447,0
0.520454,0.63637,0
0.522026,0.638272,0
0.523599,0.640178,0
0.525171,0.642093,0
0.526744,0.644018,0
0.528316,0.645947,0
0.529888,0.647876,0
0.531461,0.649797,0
0.533033,0.651705,0
0.534605,0.653594,0
0.536178,0.655487,0
0.53775,0.657382,0
0.539322,0.65928,0
0.540895,0.661181,0
0.542467,0.66309,0
0.54404,0.665004,0
0.545612,0.666921,0
0.547184,0.668838,0
0.548757,0.670752,0
0.550329,0.67266,0
0.551901,0.674559,0
0.553474,0.676444,0
0.555046,0.678324,0
0.556619,0.68021,0
0.558191,0.682098,0
0.559763,0.683989,0
0.561336,0.685882,0
0.562908,0.687778,0
0.56448,0.689676,0
0.566053,0.691576,0
0.567625,0.69348,0
0.569197,0.695389,0
0.57077,0.697295,0
0.572342,0.69919,0
0.573915,0.701074,0
0.575487,0.702952,0
0.577059,0.704826,0
0.578632,0.706699,0
0.580204,0.708572,0
0.581776,0.710449,0
0.583349,0.712331,0
0.584921,0.714221,0
0.586494,0.716117,0
0.588066,0.718014,0
0.589638,0.719908,0
0.591211,0.721794,0
0.592783,0.723668,0
0.594355,0.72553,0
0.595928,0.727388,0
0.5975,0.729251,0
0.599072,0.731118,0
0.600645,0.732986,0
0.602217,0.734856,0
0.60379,0.736728,0
0.605362,0.738602,0
0.606934,0.740482,0
0.608507,0.742367,0
0.610079,0.74425,0
0.611651,0.746128,0
0.613224,0.747995,0
0.614796,0.749844,0
0.616369,0.751693,0
0.617941,0.753543,0
0.619513,0.755394,0
0.621086,0.757246,0
0.622658,0.759101,0
0.62423,0.760957,0
0.625803,0.762814,0
0.627375,0.764672,0
0.628947,0.766532,0
0.63052,0.768394,0
0.632092,0.770262,0
0.633665,0.772129,0
0.635237,0.77399,0
0.636809,0.775837,0
0.638382,0.777674,0
0.639954,0.779504,0
0.641526,0.781333,0
0.643099,0.783167,0
0.644671,0.785003,0
0.646244,0.786841,0
0.647816,0.78868,0
0.649388,0.790519,0
0.650961,0.79236,0
0.652533,0.794201,0
0.654105,0.796045,0
0.655678,0.797895,0
0.65725,0.799744,0
0.658822,0.801587,0
0.660395,0.803417,0
0.661967,0.805228,0
0.66354,0.807041,0
0.665112,0.808855,0
0.666684,0.810669,0
0.668257,0.812484,0
0.669829,0.814299,0
0.671401,0.816115,0
0.672974,0.817931,0
0.674546,0.819747,0
0.676119,0.821564,0
0.677691,0.823382,0
0.679263,0.8252,0
0.680836,0.827018,0
0.682408,0.828836,0
0.68398,0.830656,0
0.685553,0.832479,0
0.687125,0.834284,0
0.688697,0.836068,0
0.69027,0.837853,0
0.691842,0.839639,0
0.693415,0.841425,0
0.694987,0.843211,0
0.696559,0.844997,0
0.698132,0.846782,0
0.699704,0.848568,0
0.701276,0.850353,0
0.702849,0.852138,0
0.704421,0.853922,0
0.705994,0.855707,0
0.707566,0.857491,0
0.709138,0.85928,0
0.710711,0.861069,0
0.712283,0.862857,0
0.713855,0.86464,0
0.715428,0.866413,0
0.717,0.868171,0
0.718572,0.869918,0
0.720145,0.871665,0
0.721717,0.873411,0
0.72329,0.875157,0
0.724862,0.876901,0
0.726434,0.878645,0
0.728007,0.880388,0
0.729579,0.882129,0
0.731151,0.883869,0
0.732724,0.885609,0
0.734296,0.887347,0
0.735869,0.889084,0
0.737441,0.89082,0
0.739013,0.892554,0
0.740586,0.894288,0
0.742158,0.896019,0
0.74373,0.897751,0
0.745303,0.899485,0
0.746875,0.901218,0
0.748447,0.902946,0
0.75002,0.904665,0
0.751592,0.906371,0
0.753165,0.908058,0
0.754737,0.909744,0
0.756309,0.911429,0
0.757882,0.913112,0
0.759454,0.914792,0
0.761026,0.91647,0
0.762599,0.918146,0
0.764171,0.919819,0
0.765744,0.921491,0
0.767316,0.923159,0
0.768888,0.924825,0
0.770461,0.926489,0
0.772033,0.928149,0
0.773605,0.929807,0
0.775178,0.931463,0
0.77675,0.933114,0
0.778323,0.934762,0
0.779895,0.936409,0
0.781467,0.938053,0
0.78304,0.939694,0
0.784612,0.94133,0
0.786184,0.942964,0
0.787757,0.944594,0
0.789329,0.946221,0
0.790901,0.947844,0
0.792474,0.949467,0
0.794046,0.951086,0
0.795619,0.952696,0
0.797191,0.954292,0
0.798763,0.95587,0
0.800336,0.957437,0
0.801908,0.959001,0
0.80348,0.960562,0
0.805053,0.962119,0
0.806625,0.963671,0
0.808198,0.965219,0
0.80977,0.966762,0
0.811342,0.968299,0
0.812915,0.969833,0
0.814487,0.971362,0
0.816059,0.972885,0
0.817632,0.974403,0
0.819204,0.975916,0
0.820776,0.977423,0
0.822349,0.978926,0
0.823921,0.980422,0
0.825494,0.981913,0
0.827066,0.983398,0
0.828638,0.984878,0
0.830211,0.986351,0
0.831783,0.987818,0
0.833355,0.98928,0
0.834928,0.990735,0
0.8365,0.992184,0
0.838073,0.993626,0
0.839645,0.995062,0
0.841217,0.99649,0
0.84279,0.997913,0
0.844362,0.999329,0
0.845934,1.00074,0
0.847507,1.00214,0
0.849079,1.00353,0
0.850651,1.00492,0
0.852224,1.0063,0
0.853796,1.00767,0
0.855369,1.00904,0
0.856941,1.01039,0
0.858513,1.01174,0
0.860086,1.01308,0
0.861658,1.01441,0
0.86323,1.01574,0
0.864803,1.01705,0
0.866375,1.01836,0
0.867948,1.01966,0
0.86952,1.02095,0
0.871092,1.02223,0
0.872665,1.0235,0
0.874237,1.02477,0
0.875809,1.02602,0
0.877382,1.02727,0
0.878954,1.0285,0
0.880526,1.02973,0
0.882099,1.03094,0
0.883671,1.03215,0
0.885244,1.03334,0
0.886816,1.03453,0
0.888388,1.0357,0
0.889961,1.03687,0
0.891533,1.03802,0
0.893105,1.03917,0
0.894678,1.0403,0
0.89625,1.04142,0
0.897823,1.04253,0
0.899395,1.04363,0
0.900967,1.04471,0
0.90254,1.04579,0
0.904112,1.04686,0
0.905684,1.04792,0
0.907257,1.04896,0
0.908829,1.04999,0
0.910401,1.05101,0
0.911974,1.05201,0
0.913546,1.05301,0
0.915119,1.05399,0
0.916691,1.05495,0
0.918263,1.05591,0
0.919836,1.05686,0
0.921408,1.05779,0
0.92298,1.05871,0
0.924553,1.05961,0
0.926125,1.06051,0
0.927698,1.06138,0
0.92927,1.06225,0
0.930842,1.0631,0
0.932415,1.06394,0
0.933987,1.06477,0
0.935559,1.06558,0
0.937132,1.06638,0
0.938704,1.06717,0
0.940276,1.06793,0
0.941849,1.06869,0
0.943421,1.06943,0
0.944994,1.07017,0
0.946566,1.07089,0
0.948138,1.07159,0
0.949711,1.07227,0
0.951283,1.07295,0
0.952855,1.0736,0
0.954428,1.07425,0
0.956,1.07488,0
0.957573,1.0755,0
0.959145,1.0761,0
0.960717,1.07668,0
0.96229,1.07726,0
0.963862,1.07781,0
0.965434,1.07836,0
0.967007,1.07889,0
0.968579,1.0794,0
0.970151,1.07989,0
0.971724,1.08038,0
0.973296,1.08085,0
0.974869,1.08131,0
0.976441,1.08175,0
0.978013,1.08218,0
0.979586,1.08259,0
0.981158,1.08299,0
0.98273,1.08337,0
0.984303,1.08374,0
0.985875,1.08409,0
0.987448,1.08443,0
0.98902,1.08475,0
0.990592,1.08506,0
0.992165,1.08536,0
0.993737,1.08564,0
0.995309,1.0859,0
0.996882,1.08615,0
0.998454,1.08639,0
1.00003,1.08661,0
1.0016,1.08681,0
1.00317,1.08701,0
1.00474,1.08719,0
1.00632,1.08736,0
1.00789,1.08751,0
1.00946,1.08765,0
1.01103,1.08777,0
1.01261,1.08788,0
1.01418,1.08797,0
1.01575,1.08805,0
1.01732,1.08812,0
1.01889,1.08817,0
1.02047,1.08821,0
1.02204,1.08824,0
1.02361,1.08825,0
1.02518,1.08825,0
1.02676,1.08823,0
1.02833,1.08821,0
1.0299,1.08817,0
1.03147,1.08808,0
1.03305,1.08794,0
1.03462,1.08777,0
1.03619,1.08758,0
1.03776,1.08737,0
1.03934,1.08713,0
1.04091,1.08688,0
1.04248,1.08661,0
1.04405,1.08633,0
1.04563,1.08603,0
1.0472,1.08572,0
1.04877,1.0854,0
1.05034,1.08505,0
1.05191,1.0847,0
1.05349,1.08433,0
1.05506,1.08395,0
1.05663,1.08355,0
1.0582,1.08314,0
1.05978,1.08271,0
1.06135,1.08227,0
1.06292,1.08181,0
1.06449,1.08134,0
1.06607,1.08086,0
1.06764,1.08036,0
1.06921,1.07985,0
1.07078,1.07932,0
1.07236,1.07879,0
1.07393,1.07823,0
1.0755,1.07767,0
1.07707,1.07709,0
1.07864,1.0765,0
1.08022,1.07589,0
1.08179,1.07528,0
1.08336,1.07464,0
1.08493,1.074,0
1.08651,1.07334,0
1.08808,1.07267,0
1.08965,1.07199,0
1.09122,1.07129,0
1.0928,1.07059,0
1.09437,1.06987,0
1.09594,1.06914,0
1.09751,1.06841,0
1.09909,1.06766,0
1.10066,1.06685,0
1.10223,1.06598,0
1.1038,1.06504,0
1.10538,1.06407,0
1.10695,1.06308,0
1.10852,1.06208,0
1.11009,1.06106,0
1.11166,1.06004,0
1.11324,1.059,0
1.11481,1.05795,0
1.11638,1.05688,0
1.11795,1.0558,0
1.11953,1.0547,0
1.1211,1.05359,0
1.12267,1.05247,0
1.12424,1.05133,0
1.12582,1.05018,0
1.12739,1.04902,0
1.12896,1.04784,0
1.13053,1.04666,0
1.13211,1.04545,0
1.13368,1.04424,0
1.13525,1.04301,0
1.13682,1.04177,0
1.13839,1.04052,0
1.13997,1.03925,0
1.14154,1.03797,0
1.14311,1.03668,0
1.14468,1.03537,0
1.14626,1.03406,0
1.14783,1.03273,0
1.1494,1.03139,0
1.15097,1.03003,0
1.15255,1.02867,0
1.15412,1.02729,0
1.15569,1.02589,0
1.15726,1.02449,0
1.15884,1.02308,0
1.16041,1.02165,0
1.16198,1.02021,0
1.16355,1.01876,0
1.16513,1.01729,0
1.1667,1.01576,0
1.16827,1.0141,0
1.16984,1.01238,0
1.17141,1.01066,0
1.17299,1.00893,0
1.17456,1.00719,0
1.17613,1.00543,0
1.1777,1.00366,0
1.17928,1.00188,0
1.18085,1.00009,0
1.18242,0.998273,0
1.18399,0.996446,0
1.18557,0.994609,0
1.18714,0.992758,0
1.18871,0.990891,0
1.19028,0.989009,0
1.19186,0.987113,0
1.19343,0.985207,0
1.195,0.98329,0
1.19657,0.981353,0
1.19814,0.979405,0
1.19972,0.977439,0
1.20129,0.97546,0
1.20286,0.973469,0
1.20443,0.971468,0
1.20601,0.969453,0
1.20758,0.967419,0
1.20915,0.965374,0
1.21072,0.963312,0
1.2123,0.961239,0
1.21387,0.959151,0
1.21544,0.957044,0
1.21701,0.954925,0
1.21859,0.952794,0
1.22016,0.950651,0
1.22173,0.948495,0
1.2233,0.946318,0
1.22488,0.944128,0
1.22645,0.941924,0
1.22802,0.939704,0
1.22959,0.937469,0
1.23116,0.935233,0
1.23274,0.932973,0
1.23431,0.930643,0
1.23588,0.92824,0
1.23745,0.92579,0
1.23903,0.923288,0
1.2406,0.920751,0
1.24217,0.918206,0
1.24374,0.915647,0
1.24532,0.913072,0
1.24689,0.91048,0
1.24846,0.907873,0
1.25003,0.905249,0
1.25161,0.902607,0
1.25318,0.899952,0
1.25475,0.897281,0
1.25632,0.894591,0
1.25789,0.891883,0
1.25947,0.889161,0
1.26104,0.886424,0
1.26261,0.883672,0
1.26418,0.880898,0
1.26576,0.87811,0
1.26733,0.875297,0
1.2689,0.872469,0
1.27047,0.869628,0
1.27205,0.866771,0
1.27362,0.863896,0
1.27519,0.861001,0
1.27676,0.858085,0
1.27834,0.855153,0
1.27991,0.852203,0
1.28148,0.849233,0
1.28305,0.846244,0
1.28463,0.843235,0
1.2862,0.840208,0
1.28777,0.837163,0
1.28934,0.834098,0
1.29091,0.831014,0
1.29249,0.827905,0
1.29406,0.824776,0
1.29563,0.821631,0
1.2972,0.818467,0
1.29878,0.815281,0
1.30035,0.81207,0
1.30192,0.808837,0
1.30349,0.805583,0
1.30507,0.802312,0
1.30664,0.799026,0
1.30821,0.795716,0
1.30978,0.792377,0
1.31136,0.789017,0
1.31293,0.785635,0
1.3145,0.782233,0
1.31607,0.778809,0
1.31764,0.775335,0
1.31922,0.771835,0
1.32079,0.768302,0
1.32236,0.764728,0
1.32393,0.761106,0
1.32551,0.757434,0
1.32708,0.753722,0
1.32865,0.749983,0
1.33022,0.746227,0
1.3318,0.742449,0
1.33337,0.738647,0
1.33494,0.734822,0
1.33651,0.730979,0
1.33809,0.727113,0
1.33966,0.723213,0
1.34123,0.719291,0
1.3428,0.715344,0
1.34438,0.711371,0
1.34595,0.707373,0
1.34752,0.703351,0
1.34909,0.699297,0
1.35066,0.695217,0
1.35224,0.691118,0
1.35381,0.686993,0
1.35538,0.68284,0
1.35695,0.678655,0
1.35853,0.674443,0
1.3601,0.670206,0
1.36167,0.665948,0
1.36324,0.661671,0
1.36482,0.657355,0
1.36639,0.653012,0
1.36796,0.648643,0
1.36953,0.644247,0
1.37111,0.639825,0
1.37268,0.635372,0
1.37425,0.630889,0
1.37582,0.626385,0
1.37739,0.621856,0
1.37897,0.617297,0
1.38054,0.61271,0
1.38211,0.608095,0
1.38368,0.603453,0
1.38526,0.598785,0
1.38683,0.594086,0
1.3884,0.58936,0
1.38997,0.584611,0
1.39155,0.579842,0
1.39312,0.575037,0
1.39469,0.570207,0
1.39626,0.56535,0
1.39784,0.560468,0
1.39941,0.555561,0
1.40098,0.550631,0
1.40255,0.545668,0
1.40413,0.540673,0
1.4057,0.535659,0
1.40727,0.530624,0
1.40884,0.525571,0
1.41041,0.520497,0
1.41199,0.515404,0
1.41356,0.510282,0
1.41513,0.505132,0
1.4167,0.499959,0
1.41828,0.494767,0
1.41985,0.489554,0
1.42142,0.48432,0
1.42299,0.479071,0
1.42457,0.473804,0
1.42614,0.468516,0
1.42771,0.463211,0
1.42928,0.457889,0
1.43086,0.452552,0
1.43243,0.447202,0
1.434,0.441835,0
1.43557,0.436452,0
1.43714,0.43106,0
1.43872,0.425658,0
1.44029,0.420247,0
1.44186,0.414829,0
1.44343,0.409403,0
1.44501,0.403966,0
1.44658,0.398521,0
1.44815,0.393071,0
1.44972,0.387619,0
1.4513,0.382167,0
1.45287,0.37671,0
1.45444,0.371251,0
1.45601,0.365796,0
1.45759,0.360341,0
1.45916,0.354889,0
1.46073,0.349441,0
1.4623,0.343998,0
1.46388,0.338562,0
1.46545,0.333133,0
1.46702,0.327713,0
1.46859,0.322302,0
1.47016,0.316901,0
1.47174,0.311518,0
1.47331,0.306145,0
1.47488,0.300783,0
1.47645,0.295435,0
1.47803,0.290103,0
1.4796,0.28479,0
1.48117,0.279495,0
1.48274,0.274217,0
1.48432,0.268958,0
1.48589,0.26372,0
1.48746,0.258503,0
1.48903,0.253306,0
1.49061,0.24813,0
1.49218,0.242978,0
1.49375,0.237846,0
1.49532,0.232738,0
1.49689,0.227653,0
1.49847,0.222591,0
1.50004,0.21755,0
1.50161,0.212535,0
1.50318,0.20754,0
1.50476,0.202569,0
1.50633,0.197621,0
1.5079,0.192694,0
1.50947,0.187786,0
1.51105,0.1829,0
1.51262,0.178035,0
1.51419,0.173188,0
1.51576,0.168354,0
1.51734,0.163542,0
1.51891,0.158744,0
1.52048,0.153961,0
1.52205,0.14919,0
1.52363,0.144414,0
1.5252,0.139651,0
1.52677,0.134945,0
1.52834,0.13034,0
1.52991,0.125747,0
1.53149,0.121152,0
1.53306,0.116553,0
1.53463,0.11195,0
1.5362,0.107338,0
1.53778,0.102717,0
1.53935,0.098088,0
1.54092,0.0934481,0
1.54249,0.0887935,0
1.54407,0.0841181,0
1.54564,0.0794259,0
1.54721,0.0747121,0
1.54878,0.0699747,0
1.55036,0.0652085,0
1.55193,0.0604166,0
1.5535,0.0555894,0
1.55507,0.0507273,0
1.55665,0.045833,0
1.55822,0.0409039,0
1.55979,0.0359295,0
1.56136,0.0309159,0
1.56293,0.025861,0
1.56451,0.0207656,0
1.56608,0.0156308,0
1.56765,0.0104578,0
1.56922,0.00524846,0
1.5708,4.45634e-05,0
