# 20241010_145432
alpha,Df0Re,Df0Im
0,-0.0711123,0
0.01,-0.0710478,0
0.02,-0.0706136,0
0.03,-0.0699069,0
0.04,-0.0689739,0
0.05,-0.0678301,0
0.06,-0.0664742,0
0.07,-0.0648969,0
0.08,-0.0630858,0
0.09,-0.0610281,0
0.1,-0.058712,0
0.11,-0.0561259,0
0.12,-0.0532588,0
0.13,-0.0500988,0
0.14,-0.0466332,0
0.15,-0.0428477,0
0.16,-0.0387262,0
0.17,-0.0342507,0
0.18,-0.0294014,0
0.19,-0.024157,0
0.2,-0.0184951,0
0.21,-0.0123922,0
0.22,-0.00582455,0
0.23,0.00123185,0
0.24,0.00880064,0
0.25,0.0169047,0
0.26,0.0255654,0
0.27,0.0348025,0
0.28,0.0446329,0
0.29,0.0550697,0
0.3,0.0661218,0
0.31,0.0777914,0
0.32,0.0900737,0
0.33,0.102955,0
0.34,0.116409,0
0.35,0.130398,0
0.36,0.144868,0
0.37,0.159747,0
0.38,0.174945,0
0.39,0.190348,0
0.4,0.205822,0
0.41,0.221204,0
0.42,0.236307,0
0.43,0.250919,0
0.44,0.264799,0
0.45,0.277685,0
0.46,0.289288,0
0.47,0.299302,0
0.48,0.307406,0
0.49,0.313266,0
0.5,0.316549,0
0.51,0.316924,0
0.52,0.314078,0
0.53,0.30772,0
0.54,0.297601,0
0.55,0.28352,0
0.56,0.26534,0
0.57,0.243004,0
0.58,0.216544,0
0.59,0.186094,0
0.6,0.151902,0
0.61,0.114333,0
0.62,0.0738747,0
0.63,0.0311377,0
0.64,-0.0131546,0
0.65,-0.0581749,0
0.66,-0.10301,0
0.67,-0.146683,0
0.68,-0.18818,0
0.69,-0.226484,0
0.7,-0.260607,0
0.71,-0.289628,0
0.72,-0.312725,0
0.73,-0.329214,0
0.74,-0.338578,0
0.75,-0.340491,0
0.76,-0.334838,0
0.77,-0.321729,0
0.78,-0.301498,0
0.79,-0.274695,0
0.8,-0.242073,0
0.81,-0.20456,0
0.82,-0.163226,0
0.83,-0.119241,0
0.84,-0.0738294,0
0.85,-0.0282264,0
0.86,0.0163742,0
0.87,0.0588617,0
0.88,0.0982483,0
0.89,0.1337,0
0.9,0.164558,0
0.91,0.190353,0
0.92,0.210806,0
0.93,0.225822,0
0.94,0.235475,0
0.95,0.239988,0
0.96,0.239708,0
0.97,0.235079,0
0.98,0.226612,0
0.99,0.214864,0
1,0.20041,0
1.01,0.183821,0
1.02,0.165653,0
1.03,0.146424,0
1.04,0.12661,0
1.05,0.106637,0
1.06,0.0868711,0
1.07,0.0676225,0
1.08,0.049143,0
1.09,0.0316287,0
1.1,0.0152255,0
1.11,3.34347e-05,0
1.12,-0.013886,0
1.13,-0.026504,0
1.14,-0.0378173,0
1.15,-0.0478426,0
1.16,-0.056612,0
1.17,-0.0641701,0
1.18,-0.0705712,0
1.19,-0.075878,0
1.2,-0.0801621,0
1.21,-0.0835016,0
1.22,-0.0859804,0
1.23,-0.0876864,0
1.24,-0.0887069,0
1.25,-0.0891257,0
1.26,-0.0890179,0
1.27,-0.0884469,0
1.28,-0.0874624,0
1.29,-0.0861007,0
1.3,-0.0843876,0
1.31,-0.0823437,0
1.32,-0.0799916,0
1.33,-0.077361,0
1.34,-0.074494,0
1.35,-0.0714449,0
1.36,-0.0682762,0
1.37,-0.0650507,0
1.38,-0.0618216,0
1.39,-0.0586232,0
1.4,-0.0554676,0
1.41,-0.0523475,0
1.42,-0.0492484,0
1.43,-0.0461648,0
1.44,-0.0431153,0
1.45,-0.0401475,0
1.46,-0.0373259,0
1.47,-0.0347017,0
1.48,-0.0322741,0
1.49,-0.0299643,0
1.5,-0.0276272,0
1.51,-0.0251147,0
1.52,-0.0223654,0
1.53,-0.0194479,0
1.54,-0.0164621,0
1.55,-0.0132878,0
1.56,-0.00937543,0
1.57,-0.00379515,0
1.58,0.00579075,0
