# 20241010_145432
alpha,field0Re,field0Im
0,0.0258741,0
0.00157237,0.0258758,0
0.00314474,0.0258775,0
0.00471711,0.0258791,0
0.00628947,0.0258807,0
0.00786184,0.0258826,0
0.00943421,0.0258847,0
0.0110066,0.0258871,0
0.0125789,0.0258899,0
0.0141513,0.025893,0
0.0157237,0.0258965,0
0.0172961,0.0259002,0
0.0188684,0.0259041,0
0.0204408,0.025908,0
0.0220132,0.0259123,0
0.0235855,0.0259168,0
0.0251579,0.0259216,0
0.0267303,0.0259266,0
0.0283026,0.0259318,0
0.029875,0.0259371,0
0.0314474,0.0259426,0
0.0330197,0.0259484,0
0.0345921,0.0259545,0
0.0361645,0.0259608,0
0.0377368,0.0259672,0
0.0393092,0.0259738,0
0.0408816,0.0259806,0
0.042454,0.0259876,0
0.0440263,0.0259949,0
0.0455987,0.0260024,0
0.0471711,0.02601,0
0.0487434,0.0260178,0
0.0503158,0.0260258,0
0.0518882,0.026034,0
0.0534605,0.0260424,0
0.0550329,0.026051,0
0.0566053,0.0260598,0
0.0581776,0.0260688,0
0.05975,0.0260779,0
0.0613224,0.0260872,0
0.0628947,0.0260967,0
0.0644671,0.0261064,0
0.0660395,0.0261163,0
0.0676119,0.0261263,0
0.0691842,0.0261365,0
0.0707566,0.0261468,0
0.072329,0.0261573,0
0.0739013,0.0261681,0
0.0754737,0.0261789,0
0.0770461,0.02619,0
0.0786184,0.0262012,0
0.0801908,0.0262125,0
0.0817632,0.0262239,0
0.0833355,0.0262356,0
0.0849079,0.0262473,0
0.0864803,0.0262593,0
0.0880526,0.0262714,0
0.089625,0.0262835,0
0.0911974,0.0262958,0
0.0927698,0.0263083,0
0.0943421,0.0263209,0
0.0959145,0.0263336,0
0.0974869,0.0263465,0
0.0990592,0.0263594,0
0.100632,0.0263724,0
0.102204,0.0263856,0
0.103776,0.0263989,0
0.105349,0.0264122,0
0.106921,0.0264257,0
0.108493,0.0264393,0
0.110066,0.0264529,0
0.111638,0.0264666,0
0.113211,0.0264804,0
0.114783,0.0264943,0
0.116355,0.0265083,0
0.117928,0.0265223,0
0.1195,0.0265364,0
0.121072,0.0265505,0
0.122645,0.0265647,0
0.124217,0.0265789,0
0.125789,0.0265932,0
0.127362,0.0266075,0
0.128934,0.0266219,0
0.130507,0.0266362,0
0.132079,0.0266506,0
0.133651,0.026665,0
0.135224,0.0266794,0
0.136796,0.0266938,0
0.138368,0.0267082,0
0.139941,0.0267226,0
0.141513,0.0267369,0
0.143086,0.0267513,0
0.144658,0.0267656,0
0.14623,0.0267799,0
0.147803,0.0267942,0
0.149375,0.0268084,0
0.150947,0.0268225,0
0.15252,0.0268366,0
0.154092,0.0268506,0
0.155665,0.0268646,0
0.157237,0.0268785,0
0.158809,0.0268922,0
0.160382,0.0269058,0
0.161954,0.0269194,0
0.163526,0.0269329,0
0.165099,0.0269462,0
0.166671,0.0269595,0
0.168243,0.0269725,0
0.169816,0.0269854,0
0.171388,0.0269982,0
0.172961,0.0270108,0
0.174533,0.0270233,0
0.176105,0.0270356,0
0.177678,0.0270477,0
0.17925,0.0270595,0
0.180822,0.0270711,0
0.182395,0.0270826,0
0.183967,0.0270939,0
0.18554,0.0271049,0
0.187112,0.0271157,0
0.188684,0.0271262,0
0.190257,0.0271364,0
0.191829,0.0271463,0
0.193401,0.027156,0
0.194974,0.0271655,0
0.196546,0.0271747,0
0.198118,0.0271834,0
0.199691,0.0271918,0
0.201263,0.0271997,0
0.202836,0.0272075,0
0.204408,0.027215,0
0.20598,0.0272222,0
0.207553,0.0272289,0
0.209125,0.027235,0
0.210697,0.0272405,0
0.21227,0.027246,0
0.213842,0.0272512,0
0.215415,0.0272561,0
0.216987,0.0272603,0
0.218559,0.0272638,0
0.220132,0.0272661,0
0.221704,0.0272679,0
0.223276,0.0272695,0
0.224849,0.027271,0
0.226421,0.0272721,0
0.227993,0.0272729,0
0.229566,0.0272733,0
0.231138,0.027273,0
0.232711,0.0272716,0
0.234283,0.0272693,0
0.235855,0.0272663,0
0.237428,0.0272628,0
0.239,0.027259,0
0.240572,0.027255,0
0.242145,0.02725,0
0.243717,0.0272438,0
0.24529,0.0272366,0
0.246862,0.0272286,0
0.248434,0.0272201,0
0.250007,0.0272112,0
0.251579,0.0272015,0
0.253151,0.0271907,0
0.254724,0.0271788,0
0.256296,0.027166,0
0.257868,0.0271524,0
0.259441,0.0271381,0
0.261013,0.0271232,0
0.262586,0.027107,0
0.264158,0.0270896,0
0.26573,0.0270712,0
0.267303,0.0270518,0
0.268875,0.0270316,0
0.270447,0.0270105,0
0.27202,0.0269882,0
