# 20240806_161324
q,primespecRe,primespecIm
0,962366,0
0.001002,961103,0
0.002004,959935,0
0.00300601,958821,0
0.00400801,957721,0
0.00501001,956596,0
0.00601201,955406,0
0.00701401,954112,0
0.00801602,952675,0
0.00901802,951057,0
0.01002,949218,0
0.011022,946972,0
0.012024,944205,0
0.013026,940978,0
0.014028,937356,0
0.01503,933400,0
0.016032,929173,0
0.017034,924734,0
0.018036,920146,0
0.019038,915466,0
0.02004,910753,0
0.021042,905842,0
0.022044,900572,0
0.023046,894981,0
0.024048,889105,0
0.0250501,882982,0
0.0260521,876646,0
0.0270541,870133,0
0.0280561,863478,0
0.0290581,856713,0
0.0300601,849872,0
0.0310621,842854,0
0.0320641,835574,0
0.0330661,828058,0
0.0340681,820334,0
0.0350701,812429,0
0.0360721,804369,0
0.0370741,796179,0
0.0380761,787884,0
0.0390781,779508,0
0.0400801,771075,0
0.0410821,762516,0
0.0420841,753777,0
0.0430861,744881,0
0.0440881,735851,0
0.0450901,726707,0
0.0460921,717470,0
0.0470941,708161,0
0.0480961,698798,0
0.0490981,689399,0
0.0501001,679984,0
0.0511021,670503,0
0.0521041,660921,0
0.0531061,651258,0
0.0541081,641531,0
0.0551101,631757,0
0.0561121,621954,0
0.0571141,612136,0
0.0581161,602320,0
0.0591181,592520,0
0.0601201,582749,0
0.0611221,572972,0
0.0621241,563167,0
0.0631261,553348,0
0.0641281,543530,0
0.0651301,533726,0
0.0661321,523950,0
0.0671341,514214,0
0.0681361,504529,0
0.0691381,494907,0
0.0701401,485358,0
0.0711421,475856,0
0.0721441,466385,0
0.0731461,456957,0
0.0741482,447583,0
0.0751502,438273,0
0.0761522,429036,0
0.0771542,419882,0
0.0781562,410819,0
0.0791582,401855,0
0.0801602,392996,0
0.0811622,384225,0
0.0821642,375529,0
0.0831662,366918,0
0.0841682,358398,0
0.0851702,349976,0
0.0861722,341659,0
0.0871742,333452,0
0.0881762,325361,0
0.0891782,317390,0
0.0901802,309545,0
0.0911822,301811,0
0.0921842,294180,0
0.0931862,286658,0
0.0941882,279248,0
0.0951902,271955,0
0.0961922,264781,0
0.0971942,257730,0
0.0981962,250804,0
0.0991982,244006,0
0.1002,237337,0
0.101202,230789,0
0.102204,224356,0
0.103206,218040,0
0.104208,211842,0
0.10521,205765,0
0.106212,199808,0
0.107214,193972,0
0.108216,188259,0
0.109218,182667,0
0.11022,177198,0
0.111222,171847,0
0.112224,166609,0
0.113226,161485,0
0.114228,156474,0
0.11523,151575,0
0.116232,146788,0
0.117234,142113,0
0.118236,137548,0
0.119238,133092,0
0.12024,128745,0
0.121242,124504,0
0.122244,120366,0
0.123246,116331,0
0.124248,112396,0
0.12525,108561,0
0.126252,104825,0
0.127254,101184,0
0.128256,97639.7,0
0.129258,94188.9,0
0.13026,90830.5,0
0.131262,87562.9,0
0.132264,84384.3,0
0.133266,81293.3,0
0.134268,78288.3,0
0.13527,75368.1,0
0.136272,72531.1,0
0.137274,69775.8,0
0.138276,67100.9,0
0.139278,64504.9,0
0.14028,61986.3,0
0.141282,59542.7,0
0.142284,57172.6,0
0.143286,54874.9,0
0.144288,52648.7,0
0.14529,50492.9,0
0.146292,48406.2,0
0.147294,46387.7,0
0.148296,44436,0
0.149298,42549.9,0
0.1503,40728.1,0
0.151302,38966.8,0
0.152304,37264.1,0
0.153306,35619.7,0
0.154308,34033.2,0
0.15531,32503.9,0
0.156312,31031.1,0
0.157314,29614,0
