# 20240823_143813
alpha,field0Re,field0Im
0,0.0638984,-0.090366
0.00157237,0.0638957,-0.0903622
0.00314474,0.0638932,-0.0903586
0.00471711,0.0638906,-0.090355
0.00628947,0.063888,-0.0903512
0.00786184,0.063885,-0.0903471
0.00943421,0.0638818,-0.0903425
0.0110066,0.0638779,-0.0903371
0.0125789,0.0638735,-0.0903307
0.0141513,0.0638684,-0.0903236
0.0157237,0.0638629,-0.0903158
0.0172961,0.063857,-0.0903074
0.0188684,0.0638508,-0.0902987
0.0204408,0.0638445,-0.0902897
0.0220132,0.0638377,-0.0902802
0.0235855,0.0638305,-0.0902699
0.0251579,0.0638228,-0.090259
0.0267303,0.0638147,-0.0902476
0.0283026,0.0638063,-0.0902357
0.029875,0.0637977,-0.0902235
0.0314474,0.0637887,-0.0902108
0.0330197,0.0637793,-0.0901975
0.0345921,0.0637694,-0.0901836
0.0361645,0.0637592,-0.0901691
0.0377368,0.0637486,-0.0901542
0.0393092,0.0637377,-0.0901388
0.0408816,0.0637266,-0.090123
0.042454,0.063715,-0.0901066
0.0440263,0.063703,-0.0900897
0.0455987,0.0636906,-0.0900721
0.0471711,0.0636779,-0.0900541
0.0487434,0.0636648,-0.0900356
0.0503158,0.0636514,-0.0900167
0.0518882,0.0636377,-0.0899973
0.0534605,0.0636235,-0.0899772
0.0550329,0.0636089,-0.0899566
0.0566053,0.0635939,-0.0899354
0.0581776,0.0635787,-0.0899138
0.05975,0.063563,-0.0898917
0.0613224,0.0635471,-0.0898691
0.0628947,0.0635306,-0.0898459
0.0644671,0.0635138,-0.0898221
0.0660395,0.0634966,-0.0897978
0.0676119,0.0634791,-0.089773
0.0691842,0.0634612,-0.0897476
0.0707566,0.0634429,-0.0897218
0.072329,0.0634242,-0.0896954
0.0739013,0.0634051,-0.0896684
0.0754737,0.0633856,-0.0896408
0.0770461,0.0633658,-0.0896127
0.0786184,0.0633455,-0.0895841
0.0801908,0.0633249,-0.089555
0.0817632,0.0633039,-0.0895253
0.0833355,0.0632825,-0.089495
0.0849079,0.0632607,-0.0894641
0.0864803,0.0632384,-0.0894326
0.0880526,0.0632158,-0.0894006
0.089625,0.0631928,-0.0893681
0.0911974,0.0631694,-0.089335
0.0927698,0.0631456,-0.0893014
0.0943421,0.0631214,-0.0892671
0.0959145,0.0630967,-0.0892322
0.0974869,0.0630717,-0.0891968
0.0990592,0.0630462,-0.0891608
0.100632,0.0630204,-0.0891243
0.102204,0.0629941,-0.0890872
0.103776,0.0629675,-0.0890494
0.105349,0.0629403,-0.0890111
0.106921,0.0629128,-0.0889721
0.108493,0.0628849,-0.0889326
0.110066,0.0628565,-0.0888926
0.111638,0.0628278,-0.0888519
0.113211,0.0627986,-0.0888106
0.114783,0.062769,-0.0887687
0.116355,0.0627389,-0.0887262
0.117928,0.0627084,-0.0886831
0.1195,0.0626775,-0.0886394
0.121072,0.0626462,-0.0885951
0.122645,0.0626145,-0.0885502
0.124217,0.0625823,-0.0885047
0.125789,0.0625496,-0.0884585
0.127362,0.0625165,-0.0884117
0.128934,0.062483,-0.0883643
0.130507,0.0624491,-0.0883163
0.132079,0.0624147,-0.0882677
0.133651,0.0623799,-0.0882184
0.135224,0.0623446,-0.0881685
0.136796,0.0623088,-0.0881179
0.138368,0.0622726,-0.0880668
0.139941,0.062236,-0.088015
0.141513,0.0621989,-0.0879625
0.143086,0.0621614,-0.0879094
0.144658,0.0621233,-0.0878556
0.14623,0.0620848,-0.0878012
0.147803,0.0620459,-0.0877461
0.149375,0.0620065,-0.0876904
0.150947,0.0619666,-0.0876341
0.15252,0.0619263,-0.087577
0.154092,0.0618855,-0.0875193
0.155665,0.0618441,-0.0874608
0.157237,0.0618024,-0.0874017
0.158809,0.0617601,-0.087342
0.160382,0.0617174,-0.0872816
0.161954,0.0616742,-0.0872205
0.163526,0.0616305,-0.0871586
0.165099,0.0615862,-0.0870961
0.166671,0.0615415,-0.0870328
0.168243,0.0614963,-0.0869689
0.169816,0.0614506,-0.0869043
0.171388,0.0614045,-0.086839
0.172961,0.0613577,-0.0867729
0.174533,0.0613105,-0.0867061
0.176105,0.0612628,-0.0866386
0.177678,0.0612145,-0.0865704
0.17925,0.0611657,-0.0865014
0.180822,0.0611165,-0.0864317
0.182395,0.0610667,-0.0863613
0.183967,0.0610163,-0.0862901
0.18554,0.0609654,-0.0862181
0.187112,0.060914,-0.0861454
0.188684,0.060862,-0.0860719
0.190257,0.0608096,-0.0859977
0.191829,0.0607566,-0.0859227
0.193401,0.060703,-0.0858469
0.194974,0.0606488,-0.0857704
0.196546,0.0605941,-0.085693
0.198118,0.0605388,-0.0856148
0.199691,0.060483,-0.0855359
0.201263,0.0604266,-0.0854562
0.202836,0.0603697,-0.0853756
0.204408,0.0603121,-0.0852942
0.20598,0.060254,-0.085212
0.207553,0.0601952,-0.0851289
0.209125,0.0601359,-0.0850451
0.210697,0.0600761,-0.0849604
0.21227,0.0600156,-0.0848749
0.213842,0.0599545,-0.0847885
0.215415,0.0598928,-0.0847012
0.216987,0.0598305,-0.0846131
0.218559,0.0597675,-0.0845241
0.220132,0.059704,-0.0844342
0.221704,0.0596399,-0.0843435
0.223276,0.0595751,-0.0842519
0.224849,0.0595097,-0.0841594
0.226421,0.0594436,-0.0840659
0.227993,0.0593769,-0.0839716
0.229566,0.0593095,-0.0838764
0.231138,0.0592416,-0.0837802
0.232711,0.0591729,-0.0836831
0.234283,0.0591036,-0.0835851
0.235855,0.0590336,-0.0834861
0.237428,0.058963,-0.0833862
0.239,0.0588916,-0.0832853
0.240572,0.0588197,-0.0831836
0.242145,0.058747,-0.0830808
0.243717,0.0586736,-0.082977
0.24529,0.0585995,-0.0828723
0.246862,0.0585248,-0.0827665
0.248434,0.0584493,-0.0826598
0.250007,0.0583731,-0.0825521
0.251579,0.0582963,-0.0824434
0.253151,0.0582186,-0.0823336
0.254724,0.0581403,-0.0822228
0.256296,0.0580612,-0.082111
0.257868,0.0579814,-0.0819981
0.259441,0.0579009,-0.0818842
0.261013,0.0578196,-0.0817693
0.262586,0.0577376,-0.0816533
0.264158,0.0576548,-0.0815361
0.26573,0.0575712,-0.0814179
0.267303,0.0574868,-0.0812987
0.268875,0.0574017,-0.0811783
0.270447,0.0573159,-0.0810569
0.27202,0.0572292,-0.0809344
0.273592,0.0571418,-0.0808107
0.275165,0.0570535,-0.0806858
0.276737,0.0569644,-0.0805599
0.278309,0.0568746,-0.0804328
0.279882,0.0567839,-0.0803046
0.281454,0.0566924,-0.0801752
0.283026,0.0566001,-0.0800447
0.284599,0.056507,-0.0799129
0.286171,0.0564129,-0.07978
0.287743,0.0563181,-0.0796458
0.289316,0.0562224,-0.0795105
0.290888,0.0561259,-0.0793741
0.292461,0.0560285,-0.0792363
0.294033,0.0559303,-0.0790973
0.295605,0.0558311,-0.0789571
0.297178,0.0557311,-0.0788157
0.29875,0.0556302,-0.078673
0.300322,0.0555284,-0.0785291
0.301895,0.0554258,-0.0783839
0.303467,0.0553222,-0.0782374
0.30504,0.0552177,-0.0780895
0.306612,0.0551122,-0.0779404
