# 20240822_172746
alpha,Df0Re,Df0Im
0,0,-0.194749
0.01,4.48035e-05,-0.195377
0.02,0.000130251,-0.19572
0.03,0.000253702,-0.196001
0.04,0.000414155,-0.196329
0.05,0.000611715,-0.196753
0.06,0.000847115,-0.197285
0.07,0.0011214,-0.197923
0.08,0.00143579,-0.198658
0.09,0.00179155,-0.199483
0.1,0.00219002,-0.200396
0.11,0.00263257,-0.201395
0.12,0.00312069,-0.202483
0.13,0.00365602,-0.203663
0.14,0.00424041,-0.204941
0.15,0.00487592,-0.206321
0.16,0.00556489,-0.207806
0.17,0.00630987,-0.209399
0.18,0.00711369,-0.211102
0.19,0.00797939,-0.212917
0.2,0.0089103,-0.214842
0.21,0.00990991,-0.216878
0.22,0.010982,-0.219024
0.23,0.0121305,-0.22128
0.24,0.0133597,-0.223646
0.25,0.0146741,-0.226122
0.26,0.0160781,-0.22871
0.27,0.0175769,-0.231409
0.28,0.0191755,-0.23422
0.29,0.0208791,-0.237144
0.3,0.0226933,-0.240182
0.31,0.0246237,-0.243332
0.32,0.0266759,-0.246592
0.33,0.0288555,-0.249961
0.34,0.0311681,-0.253434
0.35,0.0336191,-0.257006
0.36,0.0362138,-0.260669
0.37,0.0389568,-0.264416
0.38,0.0418529,-0.268236
0.39,0.0449057,-0.272118
0.4,0.0481189,-0.27605
0.41,0.0514951,-0.280019
0.42,0.0550364,-0.284008
0.43,0.0587443,-0.288004
0.44,0.0626189,-0.291989
0.45,0.0666602,-0.295946
0.46,0.0708667,-0.299856
0.47,0.0752361,-0.303702
0.48,0.0797651,-0.307462
0.49,0.0844489,-0.311117
0.5,0.0892821,-0.314644
0.51,0.0942574,-0.318021
0.52,0.0993663,-0.321224
0.53,0.104599,-0.324228
0.54,0.109943,-0.327007
0.55,0.115386,-0.329533
0.56,0.120913,-0.331781
0.57,0.126506,-0.33372
0.58,0.132147,-0.335323
0.59,0.137817,-0.336561
0.6,0.143492,-0.337406
0.61,0.14915,-0.337832
0.62,0.154766,-0.337813
0.63,0.160315,-0.337324
0.64,0.165769,-0.336345
0.65,0.171101,-0.334857
0.66,0.176284,-0.332843
0.67,0.181289,-0.330291
0.68,0.186089,-0.327192
0.69,0.190656,-0.323539
0.7,0.194964,-0.319331
0.71,0.198985,-0.314569
0.72,0.202694,-0.309258
0.73,0.206066,-0.303405
0.74,0.209077,-0.297023
0.75,0.211707,-0.290127
0.76,0.213933,-0.282737
0.77,0.215737,-0.274873
0.78,0.217102,-0.266563
0.79,0.218015,-0.257837
0.8,0.218463,-0.248728
0.81,0.218439,-0.239273
0.82,0.217939,-0.229514
0.83,0.216963,-0.219496
0.84,0.215516,-0.209267
0.85,0.213606,-0.198878
0.86,0.211249,-0.188382
0.87,0.208462,-0.177832
0.88,0.205271,-0.167284
0.89,0.201702,-0.156791
0.9,0.197787,-0.146407
0.91,0.19356,-0.13618
0.92,0.189057,-0.126158
0.93,0.184315,-0.116382
0.94,0.179372,-0.10689
0.95,0.174266,-0.0977143
0.96,0.169031,-0.0888812
0.97,0.163702,-0.0804122
0.98,0.158311,-0.0723238
0.99,0.152888,-0.0646272
1,0.147461,-0.0573297
1.01,0.142053,-0.0504342
1.02,0.136689,-0.0439402
1.03,0.13139,-0.0378442
1.04,0.126175,-0.0321395
1.05,0.121061,-0.0268176
1.06,0.116066,-0.021867
1.07,0.111203,-0.0172749
1.08,0.106485,-0.0130263
1.09,0.101921,-0.009105
1.1,0.0975185,-0.00549374
1.11,0.0932821,-0.00217451
1.12,0.0892131,0.000870777
1.13,0.08531,0.0036601
1.14,0.0815688,0.00621063
1.15,0.0779837,0.00853865
1.16,0.074548,0.0106593
1.17,0.0712546,0.0125865
1.18,0.0680972,0.0143335
1.19,0.0650712,0.0159126
1.2,0.0621738,0.0173363
1.21,0.0594043,0.0186173
1.22,0.0567638,0.0197686
1.23,0.0542542,0.020804
1.24,0.0518768,0.0217371
1.25,0.0496316,0.0225813
1.26,0.0475155,0.0233486
1.27,0.0455216,0.0240485
1.28,0.0436395,0.0246875
1.29,0.041855,0.0252686
1.3,0.0401529,0.0257918
1.31,0.038518,0.0262548
1.32,0.0369385,0.0266555
1.33,0.0354076,0.0269938
1.34,0.0339254,0.0272741
1.35,0.0324985,0.0275063
1.36,0.0311386,0.0277062
1.37,0.0298593,0.0278936
1.38,0.0286716,0.0280883
1.39,0.0275806,0.0283068
1.4,0.0265834,0.0285577
1.41,0.0256697,0.0288416
1.42,0.0248267,0.0291545
1.43,0.0240469,0.0294969
1.44,0.0233369,0.029886
1.45,0.0227226,0.0303673
1.46,0.0222483,0.0310184
1.47,0.0219639,0.0319374
1.48,0.0219035,0.0332122
1.49,0.0220629,0.0348816
1.5,0.0223919,0.0369108
1.51,0.0228243,0.0392284
1.52,0.0233569,0.0418596
1.53,0.0241542,0.0451461
1.54,0.0256057,0.0499243
1.55,0.0282333,0.057438
1.56,0.0325255,0.0690637
1.57,0.039599,0.0877832
1.58,0.0561577,0.129902
