# 20241010_145759
alpha,Df0Re,Df0Im
0,-0.100568,0
0.00157237,-0.100575,0
0.00314474,-0.100584,0
0.00471711,-0.100593,0
0.00628947,-0.1006,0
0.00786184,-0.100606,0
0.00943421,-0.100609,0
0.0110066,-0.100604,0
0.0125789,-0.100573,0
0.0141513,-0.100521,0
0.0157237,-0.100455,0
0.0172961,-0.10038,0
0.0188684,-0.100303,0
0.0204408,-0.100228,0
0.0220132,-0.100147,0
0.0235855,-0.100055,0
0.0251579,-0.0999547,0
0.0267303,-0.0998483,0
0.0283026,-0.0997375,0
0.029875,-0.0996242,0
0.0314474,-0.0995073,0
0.0330197,-0.0993834,0
0.0345921,-0.0992534,0
0.0361645,-0.0991181,0
0.0377368,-0.0989784,0
0.0393092,-0.098835,0
0.0408816,-0.0986883,0
0.042454,-0.0985362,0
0.0440263,-0.0983787,0
0.0455987,-0.0982163,0
0.0471711,-0.0980493,0
0.0487434,-0.0978783,0
0.0503158,-0.0977034,0
0.0518882,-0.0975238,0
0.0534605,-0.0973389,0
0.0550329,-0.097149,0
0.0566053,-0.0969543,0
0.0581776,-0.096755,0
0.05975,-0.0965515,0
0.0613224,-0.0963433,0
0.0628947,-0.0961297,0
0.0644671,-0.0959107,0
0.0660395,-0.0956866,0
0.0676119,-0.0954575,0
0.0691842,-0.0952237,0
0.0707566,-0.0949851,0
0.072329,-0.0947409,0
0.0739013,-0.0944909,0
0.0754737,-0.0942353,0
0.0770461,-0.0939744,0
0.0786184,-0.0937083,0
0.0801908,-0.0934372,0
0.0817632,-0.0931603,0
0.0833355,-0.0928772,0
0.0849079,-0.0925883,0
0.0864803,-0.0922935,0
0.0880526,-0.0919931,0
0.089625,-0.0916873,0
0.0911974,-0.0913759,0
0.0927698,-0.091058,0
0.0943421,-0.0907337,0
0.0959145,-0.0904032,0
0.0974869,-0.0900668,0
0.0990592,-0.0897245,0
0.100632,-0.0893766,0
0.102204,-0.089022,0
0.103776,-0.0886607,0
0.105349,-0.0882929,0
0.106921,-0.0879187,0
0.108493,-0.0875384,0
0.110066,-0.0871521,0
0.111638,-0.0867592,0
0.113211,-0.0863593,0
0.114783,-0.0859524,0
0.116355,-0.0855389,0
0.117928,-0.0851188,0
0.1195,-0.0846924,0
0.121072,-0.0842594,0
0.122645,-0.0838192,0
0.124217,-0.0833716,0
0.125789,-0.082917,0
0.127362,-0.0824555,0
0.128934,-0.0819872,0
0.130507,-0.0815123,0
0.132079,-0.0810299,0
0.133651,-0.0805398,0
0.135224,-0.0800423,0
0.136796,-0.0795374,0
0.138368,-0.0790253,0
0.139941,-0.0785062,0
0.141513,-0.0779796,0
0.143086,-0.077445,0
0.144658,-0.0769025,0
0.14623,-0.0763521,0
0.147803,-0.0757942,0
0.149375,-0.0752286,0
0.150947,-0.0746555,0
0.15252,-0.0740739,0
0.154092,-0.0734839,0
0.155665,-0.0728857,0
0.157237,-0.0722793,0
0.158809,-0.0716648,0
0.160382,-0.0710424,0
0.161954,-0.0704112,0
0.163526,-0.0697712,0
0.165099,-0.0691223,0
0.166671,-0.0684648,0
0.168243,-0.0677985,0
0.169816,-0.0671238,0
0.171388,-0.0664401,0
0.172961,-0.065747,0
0.174533,-0.0650445,0
0.176105,-0.0643326,0
0.177678,-0.0636115,0
0.17925,-0.0628812,0
0.180822,-0.0621418,0
0.182395,-0.0613923,0
0.183967,-0.0606328,0
0.18554,-0.0598633,0
0.187112,-0.0590839,0
0.188684,-0.0582948,0
0.190257,-0.0574959,0
0.191829,-0.0566866,0
0.193401,-0.0558665,0
0.194974,-0.0550358,0
0.196546,-0.0541946,0
0.198118,-0.0533428,0
0.199691,-0.0524807,0
0.201263,-0.0516079,0
0.202836,-0.0507236,0
0.204408,-0.0498279,0
0.20598,-0.048921,0
0.207553,-0.0480029,0
0.209125,-0.0470737,0
0.210697,-0.0461333,0
0.21227,-0.0451809,0
0.213842,-0.0442164,0
0.215415,-0.0432399,0
0.216987,-0.0422515,0
0.218559,-0.0412512,0
0.220132,-0.0402392,0
0.221704,-0.0392148,0
0.223276,-0.0381775,0
0.224849,-0.0371273,0
0.226421,-0.0360645,0
0.227993,-0.0349892,0
0.229566,-0.0339014,0
0.231138,-0.0328009,0
0.232711,-0.0316867,0
0.234283,-0.0305589,0
0.235855,-0.0294177,0
0.237428,-0.0282632,0
0.239,-0.0270956,0
0.240572,-0.0259147,0
0.242145,-0.0247197,0
0.243717,-0.0235103,0
0.24529,-0.0222867,0
0.246862,-0.021049,0
0.248434,-0.0197975,0
0.250007,-0.0185321,0
0.251579,-0.0172523,0
0.253151,-0.0159574,0
0.254724,-0.0146474,0
0.256296,-0.0133226,0
0.257868,-0.0119833,0
0.259441,-0.0106294,0
0.261013,-0.00926093,0
0.262586,-0.00787661,0
0.264158,-0.00647654,0
0.26573,-0.00506094,0
0.267303,-0.00363,0
0.268875,-0.00218394,0
0.270447,-0.000722874,0
0.27202,0.000754408,0
0.273592,0.00224818,0
0.275165,0.0037582,0
0.276737,0.00528422,0
0.278309,0.00682599,0
0.279882,0.00838326,0
0.281454,0.00995672,0
0.283026,0.0115473,0
0.284599,0.0131549,0
0.286171,0.014779,0
0.287743,0.0164195,0
0.289316,0.018076,0
0.290888,0.0197487,0
0.292461,0.021439,0
0.294033,0.0231467,0
0.295605,0.0248717,0
0.297178,0.0266135,0
0.29875,0.0283717,0
0.300322,0.0301462,0
0.301895,0.0319383,0
0.303467,0.0337483,0
0.30504,0.035576,0
0.306612,0.0374209,0
0.308184,0.0392826,0
0.309757,0.0411608,0
0.311329,0.043056,0
0.312901,0.0449695,0
0.314474,0.046901,0
0.316046,0.04885,0
0.317618,0.050816,0
0.319191,0.0527986,0
0.320763,0.0547976,0
0.322336,0.056815,0
0.323908,0.0588504,0
0.32548,0.0609035,0
0.327053,0.0629736,0
0.328625,0.0650602,0
0.330197,0.0671628,0
0.33177,0.0692827,0
0.333342,0.0714209,0
0.334915,0.0735765,0
0.336487,0.0757489,0
0.338059,0.0779376,0
0.339632,0.0801418,0
0.341204,0.082362,0
0.342776,0.0846001,0
0.344349,0.0868554,0
