# 20240822_172800
alpha,field0Re,field0Im
0,0.090366,-0.090366
0.00157237,0.090366,-0.0903622
0.00314474,0.090366,-0.0903586
0.00471711,0.090366,-0.090355
0.00628947,0.090366,-0.0903512
0.00786184,0.090366,-0.0903471
0.00943421,0.090366,-0.0903425
0.0110066,0.090366,-0.0903371
0.0125789,0.090366,-0.0903307
0.0141513,0.090366,-0.0903236
0.0157237,0.090366,-0.0903158
0.0172961,0.090366,-0.0903074
0.0188684,0.090366,-0.0902987
0.0204408,0.090366,-0.0902897
0.0220132,0.090366,-0.0902802
0.0235855,0.090366,-0.0902699
0.0251579,0.090366,-0.090259
0.0267303,0.090366,-0.0902476
0.0283026,0.0903659,-0.0902357
0.029875,0.0903659,-0.0902235
0.0314474,0.0903659,-0.0902108
0.0330197,0.0903659,-0.0901975
0.0345921,0.0903659,-0.0901836
0.0361645,0.0903658,-0.0901691
0.0377368,0.0903658,-0.0901542
0.0393092,0.0903657,-0.0901388
0.0408816,0.0903657,-0.090123
0.042454,0.0903657,-0.0901066
0.0440263,0.0903656,-0.0900897
0.0455987,0.0903656,-0.0900721
0.0471711,0.0903655,-0.0900541
0.0487434,0.0903654,-0.0900356
0.0503158,0.0903654,-0.0900167
0.0518882,0.0903653,-0.0899973
0.0534605,0.0903652,-0.0899772
0.0550329,0.0903651,-0.0899566
0.0566053,0.090365,-0.0899354
0.0581776,0.0903649,-0.0899138
0.05975,0.0903648,-0.0898917
0.0613224,0.0903647,-0.0898691
0.0628947,0.0903645,-0.0898459
0.0644671,0.0903644,-0.0898221
0.0660395,0.0903643,-0.0897978
0.0676119,0.0903641,-0.089773
0.0691842,0.0903639,-0.0897476
0.0707566,0.0903638,-0.0897218
0.072329,0.0903636,-0.0896954
0.0739013,0.0903634,-0.0896684
0.0754737,0.0903631,-0.0896408
0.0770461,0.0903629,-0.0896127
0.0786184,0.0903627,-0.0895841
0.0801908,0.0903624,-0.089555
0.0817632,0.0903622,-0.0895253
0.0833355,0.0903619,-0.089495
0.0849079,0.0903616,-0.0894641
0.0864803,0.0903613,-0.0894326
0.0880526,0.0903609,-0.0894006
0.089625,0.0903606,-0.0893681
0.0911974,0.0903602,-0.089335
0.0927698,0.0903598,-0.0893014
0.0943421,0.0903594,-0.0892671
0.0959145,0.090359,-0.0892322
0.0974869,0.0903586,-0.0891968
0.0990592,0.0903581,-0.0891608
0.100632,0.0903576,-0.0891243
0.102204,0.0903571,-0.0890872
0.103776,0.0903566,-0.0890494
0.105349,0.090356,-0.0890111
0.106921,0.0903554,-0.0889721
0.108493,0.0903548,-0.0889326
0.110066,0.0903542,-0.0888926
0.111638,0.0903536,-0.0888519
0.113211,0.0903529,-0.0888106
0.114783,0.0903522,-0.0887687
0.116355,0.0903514,-0.0887262
0.117928,0.0903506,-0.0886831
0.1195,0.0903498,-0.0886394
0.121072,0.090349,-0.0885951
0.122645,0.0903481,-0.0885502
0.124217,0.0903472,-0.0885047
