# 20240822_171255
alpha,Df0Re,Df0Im
0,-0.137708,0
0.01,-0.138107,-6.33617e-05
0.02,-0.138265,-0.000184203
0.03,-0.13834,-0.000358788
0.04,-0.138412,-0.000585704
0.05,-0.138514,-0.000865095
0.06,-0.138655,-0.001198
0.07,-0.138831,-0.0015859
0.08,-0.139037,-0.00203051
0.09,-0.139265,-0.00253364
0.1,-0.139511,-0.00309716
0.11,-0.139775,-0.00372302
0.12,-0.140056,-0.00441332
0.13,-0.140356,-0.00517039
0.14,-0.140675,-0.00599684
0.15,-0.141015,-0.0068956
0.16,-0.141376,-0.00786994
0.17,-0.141758,-0.0089235
0.18,-0.142158,-0.0100603
0.19,-0.142575,-0.0112846
0.2,-0.143006,-0.0126011
0.21,-0.143446,-0.0140147
0.22,-0.143891,-0.0155309
0.23,-0.144338,-0.0171552
0.24,-0.144782,-0.0188935
0.25,-0.145219,-0.0207523
0.26,-0.145644,-0.0227379
0.27,-0.146054,-0.0248575
0.28,-0.146443,-0.0271182
0.29,-0.146807,-0.0295275
0.3,-0.147141,-0.0320932
0.31,-0.147438,-0.0348232
0.32,-0.147691,-0.0377254
0.33,-0.147894,-0.0408078
0.34,-0.148037,-0.0440783
0.35,-0.148111,-0.0475446
0.36,-0.148107,-0.051214
0.37,-0.148013,-0.0550933
0.38,-0.147819,-0.0591889
0.39,-0.147511,-0.0635063
0.4,-0.147078,-0.0680504
0.41,-0.146508,-0.0728251
0.42,-0.145788,-0.0778333
0.43,-0.144905,-0.0830769
0.44,-0.143848,-0.0885565
0.45,-0.142605,-0.0942718
0.46,-0.141164,-0.100221
0.47,-0.139514,-0.1064
0.48,-0.137644,-0.112805
0.49,-0.135544,-0.119429
0.5,-0.133205,-0.126264
0.51,-0.130618,-0.1333
0.52,-0.127774,-0.140525
0.53,-0.124665,-0.147925
0.54,-0.121285,-0.155483
0.55,-0.117629,-0.163181
0.56,-0.113692,-0.170996
0.57,-0.10947,-0.178906
0.58,-0.104962,-0.186884
0.59,-0.100168,-0.194902
0.6,-0.0950903,-0.202928
0.61,-0.0897333,-0.21093
0.62,-0.0841032,-0.218873
0.63,-0.0782093,-0.226719
0.64,-0.072063,-0.234433
0.65,-0.0656782,-0.241973
0.66,-0.0590715,-0.249303
0.67,-0.0522616,-0.256382
0.68,-0.0452702,-0.26317
0.69,-0.0381202,-0.269629
0.7,-0.0308375,-0.27572
0.71,-0.0234493,-0.281407
0.72,-0.0159845,-0.286652
0.73,-0.00847405,-0.291421
0.74,-0.000949534,-0.29568
0.75,0.00655584,-0.299399
0.76,0.0140081,-0.302547
0.77,0.0213725,-0.305098
0.78,0.0286138,-0.307029
0.79,0.0356968,-0.308319
0.8,0.0425864,-0.308954
0.81,0.049248,-0.30892
0.82,0.0556484,-0.308213
0.83,0.0617561,-0.306832
0.84,0.0675414,-0.304785
0.85,0.0729781,-0.302085
0.86,0.0780428,-0.29875
0.87,0.0827162,-0.29481
0.88,0.0869834,-0.290297
0.89,0.0908338,-0.28525
0.9,0.0942617,-0.279713
0.91,0.0972659,-0.273735
0.92,0.0998497,-0.267367
0.93,0.102021,-0.260661
0.94,0.10379,-0.253671
0.95,0.105171,-0.246449
0.96,0.106183,-0.239046
0.97,0.106842,-0.23151
0.98,0.107171,-0.223886
0.99,0.10719,-0.216217
1,0.106923,-0.208541
1.01,0.106391,-0.200893
1.02,0.105619,-0.193308
1.03,0.10463,-0.185813
1.04,0.103449,-0.178438
1.05,0.102098,-0.171206
1.06,0.100604,-0.164142
1.07,0.098988,-0.157265
1.08,0.0972739,-0.150592
1.09,0.0954827,-0.144138
1.1,0.0936339,-0.137912
1.11,0.0917446,-0.131921
1.12,0.089829,-0.126166
1.13,0.0878982,-0.120646
1.14,0.0859605,-0.115356
1.15,0.0840216,-0.110286
1.16,0.0820854,-0.105427
1.17,0.0801547,-0.100769
1.18,0.0782326,-0.096304
1.19,0.0763232,-0.0920246
1.2,0.0744325,-0.087927
1.21,0.0725688,-0.0840104
1.22,0.0707425,-0.0802762
1.23,0.0689649,-0.076727
1.24,0.0672474,-0.0733649
1.25,0.0655991,-0.0701897
1.26,0.0640255,-0.067197
1.27,0.0625266,-0.0643773
1.28,0.0610962,-0.0617155
1.29,0.0597227,-0.059192
1.3,0.0583905,-0.0567848
1.31,0.0570831,-0.0544727
1.32,0.0557868,-0.0522389
1.33,0.0544952,-0.0500739
1.34,0.0532111,-0.0479777
1.35,0.0519484,-0.0459598
1.36,0.0507299,-0.0440367
1.37,0.049583,-0.0422274
1.38,0.0485331,-0.0405477
1.39,0.0475966,-0.0390049
1.4,0.0467768,-0.0375946
1.41,0.0460638,-0.0363024
1.42,0.0454421,-0.0351102
1.43,0.0449045,-0.0340075
1.44,0.0444695,-0.0330033
1.45,0.0441956,-0.0321346
1.46,0.0441817,-0.0314638
1.47,0.0445471,-0.0310616
1.48,0.0453882,-0.0309763
1.49,0.046728,-0.0312017
1.5,0.0484918,-0.0316669
1.51,0.0505631,-0.0322785
1.52,0.0529562,-0.0330317
1.53,0.0560774,-0.0341593
1.54,0.0609076,-0.036212
1.55,0.0688481,-0.0399279
1.56,0.081361,-0.045998
1.57,0.101671,-0.0560015
1.58,0.148013,-0.079419
